((4020, 1644946686172684032, [0.568532922642081, 3.090452766896753, 0.071185030189654], [0.5106664453776408, -3.8971507285380023, 2.766675560760784]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4022, 1644946686183956992, [0.574741125743615, 3.049447381150658, 0.09664413376967002], [0.5301469003534244, -3.6999006194021375, 2.529143022378677]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4024, 1644946686194891264, [0.5809254132691091, 3.008682886151561, 0.12135091526456704], [0.5348001722838346, -3.7534316219985913, 2.493458126613164]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4026, 1644946686206098176, [0.585445355312714, 2.964691827197362, 0.144073839409176], [0.5176082963831569, -3.790329604965246, 2.3318973289512526]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4028, 1644946686217114624, [0.592522248122498, 2.9231611572472658, 0.16727211007268], [0.5601864633743697, -3.722482502067583, 2.217868673685396]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4029, 1644946686223245568, [0.594549940860308, 2.9040303531102447, 0.17547757583447504], [0.533793846231512, -3.629414519167093, 2.08186856087008]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4031, 1644946686233882112, [0.599056405437592, 2.858930376772043, 0.19847449574375303], [0.5120208448601499, -3.780580477027587, 2.0655507677013407]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4033, 1644946686245526528, [0.604056825069591, 2.822393748282701, 0.215346803408955], [0.45806050402943904, -3.6591806037189505, 1.9187453424631464]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4035, 1644946686256342272, [0.609333206234828, 2.779481906190294, 0.23403512275981903], [0.47885115202774103, -3.756651643378187, 1.83695521049126]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4037, 1644946686267732736, [0.615068990691662, 2.742801854895916, 0.24824706551185902], [0.4753212639501275, -3.6189359324602406, 1.665190000241298]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4038, 1644946686272924672, [0.618084662850461, 2.721333537555499, 0.255614359416787], [0.46785593166583467, -3.647405970530028, 1.599653088485886]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4040, 1644946686284454400, [0.6220696786170901, 2.680536671873299, 0.270599397890365], [0.46063279949836555, -3.611945516022616, 1.4830582545996083]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4042, 1644946686295065344, [0.626818596103402, 2.641254309536892, 0.283136453237588], [0.4383459806337616, -3.6310272129847663, 1.382527264628737]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4044, 1644946686306037504, [0.630811443996688, 2.599783071739754, 0.292889624761671], [0.4135170644339093, -3.6139102512714145, 1.216006901466049]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4046, 1644946686317304576, [0.635040655098781, 2.560487038849097, 0.304732922526917], [0.40308197261125506, -3.6139882434372295, 1.1460880141609446]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4047, 1644946686323603712, [0.638148738112643, 2.538131816744767, 0.308598715746469], [0.41103217849664003, -3.6770496006694855, 1.0922261906982211]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4049, 1644946686334050304, [0.643088773643201, 2.502550405439799, 0.316854681839565], [0.410135995839472, -3.5687350542817753, 0.9697876442509251]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4051, 1644946686345940480, [0.646121332502217, 2.458689959525989, 0.326379705512563], [0.404924678599366, -3.5983620953861246, 0.8611779667796686]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4053, 1644946686356079360, [0.65125184783652, 2.423248692965014, 0.328854292136737], [0.4050738776173958, -3.516134628229274, 0.6905315604626641]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4054, 1644946686361708544, [0.652280185576209, 2.398091533541433, 0.33362231972544], [0.38901249103700686, -3.6380682436520573, 0.723790829168918]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4056, 1644946686372683520, [0.657830264075138, 2.36484719359814, 0.335508278192917], [0.41567027776786886, -3.534960521699978, 0.5436602072806325]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4058, 1644946686384441600, [0.661108916446509, 2.3264627183134197, 0.33693132331435904], [0.3863477101509134, -3.482206115639676, 0.4396357634513885]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4060, 1644946686394952704, [0.665322773202013, 2.2847450637052518, 0.339920129275618], [0.3648506052154393, -3.559090799347568, 0.3501486596787259]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4062, 1644946686406124800, [0.669662366965773, 2.249908182215621, 0.33967935273821004], [0.3736075519052694, -3.5116733379653136, 0.23787124365406812]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4064, 1644946686417230848, [0.671997616876248, 2.2075928581436877, 0.338782384785063], [0.35702918946978623, -3.4617388213992655, 0.09826519445415094]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4065, 1644946686422810624, [0.674943251421747, 2.187574753550794, 0.337575649077877], [0.366138005182462, -3.4983130420397273, 0.06576875658951903]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4067, 1644946686433808896, [0.677826111887638, 2.1512109324153297, 0.334511386604442], [0.3540514891975106, -3.4372553894160474, -0.07550449037259442]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4069, 1644946686444995328, [0.681127195201254, 2.10894921023535, 0.33282754526284203], [0.3198209726222166, -3.660329809613257, -0.08827167195694594]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4071, 1644946686456068608, [0.683774997827851, 2.07175488237688, 0.325989062268], [0.3193571466829018, -3.5097451771304256, -0.27389346690076327]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4073, 1644946686467219456, [0.687692437549471, 2.0330526469603196, 0.319945450542661], [0.2972712038656552, -3.538269768536921, -0.34876049747894844]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4075, 1644946686478521088, [0.6921367665979961, 1.99682060258468, 0.310582897351266], [0.3092312086321371, -3.473964785104812, -0.48103777861731045]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4076, 1644946686484113920, [0.694020494768514, 1.97826542999979, 0.308245540772319], [0.32353525141136047, -3.505195653849923, -0.4825049705504269]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4078, 1644946686495547136, [0.695855947497616, 1.9411410558429698, 0.297545990847358], [0.2928800294815673, -3.479976589135414, -0.6294558844028757]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4080, 1644946686506117376, [0.699801530380872, 1.90008362746908, 0.28831671107158], [0.2911642650645533, -3.503066376779387, -0.7276926904796419]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4082, 1644946686517565440, [0.702071697714097, 1.8639602464615999, 0.27581851855779504], [0.2902802310532579, -3.472497763722056, -0.8523745681718824]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4083, 1644946686522744320, [0.704065494124091, 1.84465347746399, 0.269720737709984], [0.29782910981248767, -3.4154204006819064, -0.9110854132396412]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4085, 1644946686533952768, [0.707287320390087, 1.80805457305588, 0.255330874589783], [0.27405052015461323, -3.439217346677939, -0.999923888720611]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
