((5850, 1644946876199348736, [0.564110759174205, 3.091964250496302, 0.073077482748647], [0.44696994322291694, -3.7139916221595826, 2.7157266561336657]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5852, 1644946876209698816, [0.569008787079573, 3.04861828986548, 0.09928910975212701], [0.45321649546934106, -3.7480234274867628, 2.5847903583715643]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5854, 1644946876220737024, [0.572332895293979, 3.013821542912476, 0.12186428373409403], [0.4103164394012705, -3.8020861904128447, 2.5315101116552787]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5856, 1644946876232038656, [0.57708193191657, 2.964649624446151, 0.148490537480915], [0.4138416631929164, -3.761275890609487, 2.3565542138053313]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5858, 1644946876243128320, [0.5838639698709109, 2.9283744365809987, 0.16785215962198102], [0.4417429803120781, -3.6939390226935616, 2.2182728154736338]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5859, 1644946876248603392, [0.584410507119306, 2.9065357110737717, 0.179777958257612], [0.4025150886197406, -3.7303117343039167, 2.1808315237886706]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5860, 1644946876254255616, [0.586623581361442, 2.88548975875477, 0.19031187668787802], [0.4095460995284587, -3.767495181645155, 2.140257948080298]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5863, 1644946876270804992, [0.5913395110056541, 2.818470987445674, 0.222642055449564], [0.385303179235256, -3.7396500433698057, 2.003701270207168]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5865, 1644946876282056192, [0.5950241450722991, 2.783447509702543, 0.23775990173240102], [0.371059537665093, -3.7134929601757576, 1.870419125184111]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5866, 1644946876288177408, [0.597677745274813, 2.766740851932917, 0.24423609454065], [0.36963036876490113, -3.533964867792806, 1.7111088552289921]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5868, 1644946876299414016, [0.601830216892826, 2.720403622322183, 0.26186362869093405], [0.3208708629896189, -3.7049099103153926, 1.6767482611910711]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5870, 1644946876309594880, [0.604095251470001, 2.6825394195281467, 0.276169663560239], [0.3155839012256902, -3.6808850198903778, 1.5543149997812562]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5872, 1644946876321579008, [0.6070196213842121, 2.64354434592649, 0.288014761861252], [0.2640285916071269, -3.5831531662775697, 1.3995447970148407]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
