((14497, 1644947775862603776, [0.571535322016578, 3.064408882708905, 0.08658491243516603], [0.5362153278332872, -3.848401149962276, 2.64360731498424]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14498, 1644947775868392704, [0.574576010751889, 3.043411388843003, 0.10089027317739602], [0.5394338121378135, -3.8518043808873825, 2.5995368218268875]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14500, 1644947775879348224, [0.579565577946237, 2.999529473995458, 0.12523840113351303], [0.5007509495442928, -3.9725567491768485, 2.5338205456265688]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14502, 1644947775890603008, [0.585910847712939, 2.957953209396469, 0.14720778674497503], [0.5026683776850028, -3.814759622234026, 2.313350367556939]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14504, 1644947775901502464, [0.5906851001113, 2.9166139921989167, 0.17062154370464], [0.48535234324586096, -3.7392197195803485, 2.2182470751767918]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14506, 1644947775913243648, [0.596469372996023, 2.873714137309286, 0.19174273704734401], [0.49997866564495547, -3.8306465299810086, 2.105407611297731]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14507, 1644947775918397952, [0.5996825246588919, 2.85623301010529, 0.20039254939670403], [0.49901011253553024, -3.7570819148738392, 2.0518915690304795]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14509, 1644947775929395968, [0.6032422372080299, 2.815844888390786, 0.216694919155065], [0.45532317035624176, -3.825307882050498, 1.93626632654335]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14511, 1644947775940369920, [0.608809287448149, 2.7725016336901107, 0.23638806815247101], [0.4773467412240574, -3.7171976722831546, 1.7915500450670163]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14512, 1644947775946003712, [0.610627034846339, 2.754489522424025, 0.242793838037923], [0.4495632711308796, -3.68002474453663, 1.7264555938299087]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14515, 1644947775962801152, [0.617685173776594, 2.690626906388498, 0.266742083010968], [0.45634237795271726, -3.7025618089478747, 1.5822039518427118]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
