((265842, 1644830457132889856, [0.6736209930747551, 3.0932182665684045, 0.18343687923233404], [1.6671518518723099, -2.3944566951313475, 1.4424663760358256]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265844, 1644830457143807488, [0.6937858169048895, 3.0530121455823043, 0.20384850185559503], [1.6774239992907378, -4.1278223857937775, 1.9964519192465457]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265846, 1644830457155092480, [0.7138860411303366, 3.0197495972807538, 0.220093626793973], [1.8923180373484978, -2.6918726868030816, 1.4405940239540964]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265848, 1644830457166314752, [0.7342000294137963, 2.983574369693806, 0.23795530718989902], [2.0248489949740223, -3.780493654913225, 1.8624244936322725]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265849, 1644830457171833344, [0.7444400400212506, 2.964957139429628, 0.24554003188016102], [1.855547684527935, -3.3735471410421853, 1.374394898238899]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265851, 1644830457182640128, [0.7645283479231734, 2.933396881966863, 0.258318358034898], [2.0459110550616892, -2.9210094958453436, 1.2441683992663861]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265853, 1644830457193966848, [0.7838435925266287, 2.8923023358564115, 0.271966532181995], [1.3905032564302928, -2.821483480063508, 0.8610744429262135]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265855, 1644830457205838080, [0.8029568197672201, 2.8583742986404936, 0.284487597733713], [1.411453311247751, -2.541131363408433, 0.943139768241773]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265857, 1644830457216069632, [0.8231922441107696, 2.820730765917548, 0.29407159297544205], [1.9530049717414635, -3.459859300592489, 0.4675902780619651]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265859, 1644830457227346432, [0.8423490748448403, 2.7875858931289343, 0.305034660279329], [1.8882985227886138, -3.22935814090458, 1.1484643224419309]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265860, 1644830457232717312, [0.8521461204970183, 2.7664941174410767, 0.308443948067642], [1.8241043650533957, -3.927061429013065, 0.6347726607768203]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
