((4840, 1644946825933499136, [0.571787502219694, 3.0575804492397087, 0.09412666249262402], [0.5212617934965671, -3.7787448351151234, 2.66685730312309]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4841, 1644946825939802624, [0.57402759166341, 3.038617811648813, 0.104845090382435], [0.508566838557603, -3.752467926115468, 2.571534936213166]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4843, 1644946825950454016, [0.578711290854321, 2.99571852920962, 0.13027310596236602], [0.4809692030080507, -3.903187039139424, 2.47553363788177]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4845, 1644946825961511168, [0.584993134695234, 2.956907577771963, 0.151623370031657], [0.5167175260387349, -3.7206144686278884, 2.3117715181548393]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4847, 1644946825972451328, [0.5895407139195801, 2.9145402807003267, 0.172791849310584], [0.47167566845379466, -3.7750411439064004, 2.1742048654706254]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4849, 1644946825983431168, [0.5953935898557801, 2.875680571986291, 0.192381799383728], [0.48990351521925735, -3.694801109386072, 2.0381474162034303]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4850, 1644946825989877504, [0.598765424656069, 2.852161193111102, 0.20331738221602103], [0.4773724757635483, -3.6577847854303998, 1.9481129964082384]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4852, 1644946826000377344, [0.6026976794671091, 2.8091836211242187, 0.22168686217771602], [0.46779750439070167, -3.8358072074371505, 1.9246623821492903]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4854, 1644946826011310848, [0.609509748929738, 2.774078309319349, 0.23852283338346603], [0.5033750331862424, -3.682439229424445, 1.780503980865538]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4856, 1644946826022521344, [0.611576101093219, 2.72774848748276, 0.255184342576737], [0.43969420059509734, -3.6945566478818526, 1.6363289972701445]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4858, 1644946826033527296, [0.617577021842234, 2.6931401899296907, 0.267699715463681], [0.4412602622563204, -3.5861491876090064, 1.500632358218376]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4859, 1644946826039136000, [0.618217448990525, 2.66785573617328, 0.275723284817789], [0.409256049054322, -3.7385858428844685, 1.5001034898583625]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4861, 1644946826050553856, [0.623168871112762, 2.626125672921901, 0.289738276517436], [0.39386664992315057, -3.68011703626255, 1.3672977145021412]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4863, 1644946826061834752, [0.626369875520346, 2.5900241767234378, 0.297932455764477], [0.3719077969311401, -3.633453873657909, 1.2121265336490672]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4865, 1644946826072875776, [0.631830860524756, 2.548449453705353, 0.309464865600797], [0.36473817445376333, -3.693981982249973, 1.140414284808997]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4867, 1644946826083437824, [0.635403007407038, 2.5102661195502898, 0.315377967569098], [0.3578909568278099, -3.633474291966791, 0.9621201066663234]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4868, 1644946826089099264, [0.638199252943429, 2.4897991071662497, 0.321402003559375], [0.3720884589163415, -3.691317142245778, 0.9702920215563253]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((4870, 1644946826100693248, [0.641865812800971, 2.447837433960081, 0.329530458401321], [0.3766067366420261, -3.6634432764580773, 0.8687370324105406]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
