((279450, 1644831480834657280, [0.6855349584291403, 3.0745408759198507, 0.19641194456275102], [1.8169389946391754, -2.9346696172146047, 1.7570919008309973]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279452, 1644831480845549056, [0.7054867790708476, 3.0387218885645, 0.21488140404712203], [1.8258629782517592, -3.7396290983964313, 1.7164153144274412]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279454, 1644831480857045760, [0.7266471807390594, 3.0014353640870883, 0.23358147680764102], [1.9081091092753124, -3.2172914392618126, 1.6871488523626752]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279456, 1644831480867601664, [0.7451821945053202, 2.9680560009592742, 0.24799657281107101], [1.4690010494192594, -2.7154078180793912, 1.1764003668541572]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279457, 1644831480873241344, [0.7542850758349068, 2.9494845154454925, 0.25541572347060004], [1.614077630217776, -3.29300341753109, 1.315526884420575]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279459, 1644831480884299776, [0.7763861328700032, 2.911569149714542, 0.27111237187832804], [1.993754629683082, -3.5474031110736712, 1.500526686163399]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279461, 1644831480895320576, [0.7933219709843491, 2.8801531095205646, 0.282494279311307], [1.66335110604076, -3.360562489662607, 1.1071231728645001]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279463, 1644831480906558720, [0.815210874352824, 2.841019139820342, 0.293942184294399], [1.8160552454031418, -3.3173307946050103, 0.9458627242197892]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279465, 1644831480918075392, [0.8329918311243152, 2.807120613577494, 0.30588663991421206], [1.4820103786916201, -2.660386084378274, 0.9836516810493197]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279466, 1644831480923119360, [0.8451437684189482, 2.787561105689435, 0.30995521324338904], [2.4092019010891903, -3.877801740228888, 0.8066215584985834]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279468, 1644831480934246656, [0.8621439848220827, 2.7512949671134725, 0.319931436059988], [1.9226367533170472, -4.131721468057059, 1.228355172164642]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279470, 1644831480945413888, [0.8817608568582828, 2.7170363910572153, 0.325851039500317], [1.9917069218529222, -3.7362627742946524, 0.9184840919104649]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279472, 1644831480957367296, [0.899342652029059, 2.6856141443095174, 0.330452309055295], [1.4917542559549226, -2.396819293976097, 0.29319588110054484]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279474, 1644831480967652864, [0.9194510261835885, 2.6447674357299853, 0.335863109430851], [1.9744127925741854, -4.208918884628405, 0.47564159970364606]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279475, 1644831480973528064, [0.9286053545311524, 2.630623272269955, 0.336853044735145], [1.5581305057808943, -2.4074352294441606, 0.16849389030058146]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279476, 1644831480978989312, [0.9378876359835228, 2.6141956772498034, 0.339352131340446], [1.6996630536409096, -3.008029487060753, 0.4576035743663381]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279478, 1644831480989872896, [0.9582735673582201, 2.574444141489811, 0.34190877696202904], [2.076286660033892, -3.4301678013270234, 0.25247368713113305]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279481, 1644831481006665984, [0.9842383721004014, 2.5257373677710673, 0.343237708877283], [1.7937292728824257, -3.1059208459516903, 0.1796709118388302]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279482, 1644831481012070144, [0.9927798891562319, 2.5093884876928865, 0.341577842856968], [1.5805448128535247, -3.025239829720216, -0.30714598019210787]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279484, 1644831481023360000, [1.0121747628316005, 2.474346306854855, 0.340090398217306], [1.861425747046779, -2.827362912553171, -0.33118459733118205]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279486, 1644831481034277376, [1.0289196946433052, 2.4414731420874296, 0.33639229700843903], [1.6047595967737696, -2.8962968788071395, -0.39249714157059346]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279488, 1644831481046255616, [1.046959224904782, 2.403974919405329, 0.33460076112457704], [1.3057130789981504, -2.880086966699714, -0.1914057253415485]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279490, 1644831481056469760, [1.065158753057009, 2.3669257364289393, 0.33000919803268103], [1.6282457452973247, -3.8037192515073652, -0.21862832745321414]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279491, 1644831481062101248, [1.0736853000722202, 2.352502920046938, 0.325503546983234], [1.5140842021169467, -2.561102213482701, -0.8000817988863691]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279493, 1644831481073101824, [1.0924855656348, 2.315751019318454, 0.32051483532220504], [1.6593107924962236, -3.5181680113641085, -0.537379182552337]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279495, 1644831481085132800, [1.1093146126054578, 2.281967351859368, 0.312551470287336], [1.2544155740474223, -2.7851385579720938, -0.4481261047861047]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279497, 1644831481096117504, [1.1256520115833055, 2.2481301333964785, 0.303267728837727], [1.5419580577885545, -3.569726119082986, -0.39541491224093833]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279499, 1644831481107191040, [1.1438620947548923, 2.2145694666408833, 0.292258061107225], [1.2784215641898615, -2.4917054160533256, -0.8222400608055919]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279501, 1644831481117529600, [1.161236493679151, 2.180393161125468, 0.27961102572447005], [1.5207315160404085, -3.0995330778033847, -1.1727196503012531]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279502, 1644831481123391488, [1.1696734713080885, 2.162268168302285, 0.27398232413870005], [1.4392935567751328, -3.0920059924691548, -0.9602199130672578]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279504, 1644831481134289920, [1.188770869062981, 2.1257617903627244, 0.26137771111825303], [1.7895644620276074, -3.845270969442433, -1.0613730071352518]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279506, 1644831481146167040, [1.2049814905406024, 2.0930399255139074, 0.24720718628666602], [1.4110969506814837, -3.4501953172624282, -1.2376303914660374]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279507, 1644831481151434240, [1.2141621171492414, 2.0778871847294607, 0.238822802376081], [1.7429804466583652, -2.876811357921994, -1.5918104325989175]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279510, 1644831481167651328, [1.2390878020817304, 2.0268766670126075, 0.214446941108058], [1.682469764947262, -3.383718578721757, -1.4286008218397872]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279511, 1644831481173140992, [1.2477425194096008, 2.0094161832477653, 0.205067605475296], [1.5765477318594319, -3.180610646633786, -1.7085445726299457]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279513, 1644831481184431616, [1.2639648715728016, 1.977147674791634, 0.18718620684862103], [1.566577296281729, -3.0885395729042977, -1.8199151956635418]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279515, 1644831481195450624, [1.2803339269056755, 1.9437271687629056, 0.167916575895535], [1.448588679426665, -3.1419688939870594, -1.7912361563382528]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279517, 1644831481206487552, [1.2964060390515657, 1.9097389046791335, 0.14684502135176203], [1.3738998663494335, -2.932757930995623, -2.0221479729360494]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279519, 1644831481218217216, [1.3133799110448838, 1.8757388036342755, 0.12466713886171804], [1.3736615508737275, -3.052238327492292, -1.5672152757884552]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279520, 1644831481223782144, [1.3212460101078598, 1.8606248573003443, 0.11195693963971204], [1.4135131780637544, -2.7159284601581817, -2.2839826898040734]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279522, 1644831481234460928, [1.3376856044731724, 1.8278866110553271, 0.08931242644891701], [1.7012329315836614, -3.164328313808464, -2.4032650912145463]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279524, 1644831481245979392, [1.3549236697794935, 1.793116969587006, 0.066869010013411], [1.4014199776599796, -2.6119996849577607, -1.9337523842571962]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
