((14296, 1644947765801230848, [0.571331730968505, 3.065163234388188, 0.090114476242518], [0.4099377292396131, -3.132127685539979, 1.915621613391521]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14298, 1644947765812060928, [0.575897698825778, 3.016682342973785, 0.11658899890328], [0.48895279668527225, -3.89280825327871, 2.511476336978243]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14300, 1644947765823002368, [0.581132080191969, 2.979962050317626, 0.139034381774983], [0.48141446007635286, -3.8306171331764522, 2.4332840439730554]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14302, 1644947765834812672, [0.584355987309148, 2.934250075240112, 0.16260890459509802], [0.42840428482672577, -3.742627990646997, 2.2510659990093855]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14304, 1644947765845972224, [0.590829549066313, 2.89659492262407, 0.182441175006467], [0.45416741668278704, -3.7050882224304673, 2.108402131730981]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14305, 1644947765850830848, [0.592740594598535, 2.876810170174375, 0.192418926544366], [0.45699612039630405, -3.72947183710106, 2.064926057097364]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14307, 1644947765862286336, [0.596440854811723, 2.8329910033119647, 0.212513155973818], [0.39694413761733977, -3.711963239979746, 1.9589250491711703]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14309, 1644947765873426432, [0.601201689966016, 2.792808465921016, 0.230347011531558], [0.41892088115053217, -3.7365376197362017, 1.8592119866973533]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14311, 1644947765884725760, [0.606020449480159, 2.752764881106386, 0.246170466612117], [0.3898457417632239, -3.740521794197761, 1.7410226651119447]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14313, 1644947765895157760, [0.609780399290201, 2.711839757396955, 0.262330454265984], [0.40180441274822265, -3.6806562427887783, 1.6264763197543703]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14315, 1644947765906448896, [0.616351018060333, 2.670289402438449, 0.27519617790976003], [0.42411638296060933, -3.759746273199171, 1.5068788931663637]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
