((48667, 1644858843770115328, [0.570551393788626, 3.068810084887419, 0.08398381791978704], [0.2736638367686306, -3.274275802379285, 2.1328362816646544]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48669, 1644858843780454656, [0.578405867232324, 3.025804200494191, 0.10833124439812103], [0.7099668274193643, -4.508755871495222, 2.335899714225964]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48671, 1644858843792134144, [0.5826771444297041, 2.9848388245863577, 0.13122342384041402], [0.4523639604945177, -3.397288462869177, 2.0624518336784297]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48673, 1644858843802945792, [0.588791087155959, 2.944798977083397, 0.15272501912910402], [0.6835650238275753, -3.1237141546804392, 1.6558185832243593]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48674, 1644858843808289280, [0.5893125406411039, 2.922744295428616, 0.162811669517963], [0.09758672334343874, -4.127394251616334, 1.8876528568715742]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48676, 1644858843819758848, [0.595344867213624, 2.884200852678358, 0.18250974622538702], [0.6562451316477594, -2.6853257741298484, 1.3925554271765588]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48678, 1644858843830497536, [0.600410195469445, 2.839052592951796, 0.20060429727733303], [0.44034388351009524, -4.467204404680405, 1.6040886564419767]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48680, 1644858843841848320, [0.6039489358283601, 2.799269039810263, 0.218015546047876], [0.5052413822366771, -3.0345603104607246, 1.35133714675212]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48682, 1644858843853473792, [0.609299313480507, 2.756237929242265, 0.23379597490557702], [0.4944059966817152, -4.5119644548664954, 1.6706059477645805]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48684, 1644858843864098048, [0.613583632572635, 2.7186617614692747, 0.24743200329564502], [0.637782751623386, -2.883490191839581, 0.9807580764100826]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((48685, 1644858843870213632, [0.614885140172864, 2.6990105459430898, 0.254439395518799], [0.21281820349928268, -3.213301546701833, 1.145825521022031]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
