((51279, 1644859117112764416, [0.573415726058599, 3.060957452512025, 0.09051524343371403], [0.6579973723492261, -4.656796579770792, 2.7729656843073234]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51281, 1644859117123956736, [0.576647816610041, 3.020368333618701, 0.11441110106132202], [0.2621942961706958, -3.623721093477723, 2.0720055711507865]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51283, 1644859117135069184, [0.581823214329923, 2.981425551417026, 0.13806949416290903], [0.5266346971416138, -3.911140623278507, 2.249484772266977]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51285, 1644859117146674176, [0.5859563773113889, 2.9380618165426577, 0.16130070419436], [0.29097161986094694, -3.962239450715113, 1.9586178942758747]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51286, 1644859117151774208, [0.588127077876199, 2.913401190264648, 0.17273566086770203], [0.42562489113991, -4.835386577576337, 2.242134299028329]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51288, 1644859117163256320, [0.593516121602193, 2.8798946947353588, 0.192083695932119], [0.44422722520662333, -2.761397950824501, 1.5943996514488685]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51290, 1644859117173909248, [0.5965645641444091, 2.833576573183652, 0.213000116851174], [0.30843042640177487, -3.721599415844124, 1.8913899313699498]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51292, 1644859117185019904, [0.601925817005316, 2.795809935047779, 0.230283146340023], [0.3229830090517228, -3.4283426064542066, 1.616024894386222]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51294, 1644859117196254720, [0.606307734484829, 2.751242990219549, 0.247829790473718], [0.4972482594048427, -4.602070840194535, 1.5237024984118765]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51295, 1644859117202452992, [0.608223033497657, 2.733473220683618, 0.255172452878269], [0.3090053183900373, -2.866890890869407, 1.1846305558308836]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51297, 1644859117212886784, [0.611370491578194, 2.6956761197685797, 0.26892148285279704], [0.2313460181279222, -3.822343364455265, 1.2068036422833937]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51299, 1644859117223848448, [0.61559089581504, 2.649897390324557, 0.284717733129201], [0.20600653274710576, -5.117587354610867, 1.7710050291622783]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51301, 1644859117234989056, [0.619190469369517, 2.613012704619588, 0.294425229601038], [0.4182302687825111, -3.4736643017080997, 1.009249916566857]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51303, 1644859117246075904, [0.623731787321263, 2.57025348428693, 0.30838498355816], [0.48724475124247213, -4.977161605815446, 1.6235377992543938]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51304, 1644859117251714816, [0.625951944773032, 2.5517405256590378, 0.311096422916191], [0.3937208900881865, -3.283072803386901, 0.48084441786482496]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51306, 1644859117262929664, [0.629007783049299, 2.512647400714493, 0.321660898001818], [0.13375488402829042, -4.23706968442897, 1.335137975430059]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51308, 1644859117274111488, [0.633421385715452, 2.472890931150647, 0.328679268923602], [0.30030648516706926, -3.051445590463644, 0.6678474188127279]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51310, 1644859117285120768, [0.636384541839394, 2.433766540845046, 0.334637035706776], [0.38869648504951443, -3.425779493893649, 0.5939894149459078]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51311, 1644859117290541824, [0.639053924080299, 2.415244318060277, 0.337467501206992], [0.4924100103199582, -3.416718584860363, 0.5221243794965379]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51313, 1644859117302523904, [0.642447527623027, 2.374477181309498, 0.34132562886434303], [0.4774490927915713, -2.8389002205681435, 0.08847032875457406]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51315, 1644859117312776448, [0.644531942882861, 2.333638585804116, 0.34589665460748703], [0.21223203666351348, -4.033785915192883, 0.5163953579437436]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51317, 1644859117323973376, [0.647574775005635, 2.292348568923112, 0.34870378113759504], [0.11957409844522686, -4.846183585147936, 0.43530140106801973]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51319, 1644859117335833600, [0.652302328862071, 2.256936779963804, 0.34678726650257], [0.2895282206231615, -2.9310788795818508, -0.14097117601925233]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51321, 1644859117346769152, [0.655005801358094, 2.217375710557821, 0.347938660425236], [0.46035336208297056, -3.116570247341398, 0.15138864416575162]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51322, 1644859117351825664, [0.655625895624138, 2.1949538381532276, 0.34755274303814], [0.12263280815786151, -4.434256737568007, -0.07632086843579829]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51324, 1644859117363100928, [0.658653467413434, 2.15524479012467, 0.347101662905686], [0.0752377721499159, -4.7360529486075915, 0.15206917844203444]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51326, 1644859117373928704, [0.663117752324715, 2.12106133922221, 0.34175843160262703], [0.5353355866976469, -3.8500783762964046, -0.47811522795510003]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51328, 1644859117385026560, [0.665296927758926, 2.08112839785935, 0.336108080475103], [0.4704847555688754, -3.3456727766984744, -0.6197203734889021]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51330, 1644859117396257792, [0.667628098084422, 2.04147071336393, 0.332010684891059], [0.44286470221303365, -2.8921459316365365, -0.8622076529682462]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51331, 1644859117401668352, [0.669047572934143, 2.0240065650438597, 0.327770946456902], [0.2623526676944598, -3.227789419222848, -0.7836043651963902]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51333, 1644859117412851456, [0.671055863750842, 1.98431305284352, 0.320403072471961], [0.12132110300808133, -3.329605364771312, -0.7236323862857496]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51335, 1644859117423930368, [0.674920008110337, 1.9454508579539198, 0.312481393026809], [0.1989061596757816, -3.0828219779500285, -0.7317226616259801]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((51337, 1644859117435087104, [0.676294365500331, 1.9063009260864, 0.30242998482042205], [0.21982028927203245, -3.2566595235881994, -0.8553432691483274]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
