((270887, 1644830944675994880, [0.6785990100479325, 3.08682104665263, 0.192366449180832], [1.761201441624492, -3.42277190712899, 1.7582716568862453]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270889, 1644830944687715072, [0.6997578322382111, 3.05408869741046, 0.21143698434014202], [1.9431921459187163, -3.351070983905857, 1.8455454389516508]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270891, 1644830944698740736, [0.720262207354447, 3.0177028984494316, 0.22959789020662602], [1.6150506695143168, -3.11083610602144, 1.4944321068491007]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270892, 1644830944704077312, [0.7299139458645652, 2.996794785574939, 0.238620237518984], [1.808601341031803, -3.9178890874022576, 1.6906621984504646]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270894, 1644830944715045376, [0.7510126393416059, 2.9636074607966334, 0.253916632512612], [1.9998186012275172, -3.399575250211547, 1.5025693496887271]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270896, 1644830944726153728, [0.7699686413600376, 2.925697378448058, 0.26853431517040405], [1.7631003060545642, -3.3895242737146463, 1.0159933111981658]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270898, 1644830944737244416, [0.7908877468291177, 2.892575537833937, 0.281495306919117], [1.6732951010873285, -3.0523499143532202, 1.2777837699078611]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270900, 1644830944748371456, [0.8096512717111451, 2.8560340016691854, 0.29574212657188703], [1.5706273816746625, -3.076666133606551, 1.3085441736566221]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270902, 1644830944760063488, [0.8302708890552501, 2.820449376816221, 0.30373201820197804], [1.29645557714941, -2.2493707407375827, 0.15224938149109515]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270903, 1644830944765130240, [0.8396643652407907, 2.8010208206959692, 0.31083591005467803], [1.85394433860993, -3.834518863416174, 1.4020603046488156]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270905, 1644830944776174336, [0.8607145929924782, 2.766662674363898, 0.319222965211551], [1.7104269470640863, -2.637433901178393, 0.33810442356147685]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270907, 1644830944787190784, [0.8782941299146146, 2.7299421019005323, 0.32786573513468], [1.9273364109205304, -3.6027942836484046, 0.8919728158917757]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270909, 1644830944798290944, [0.8990592407439074, 2.696712239124846, 0.33386235749999005], [1.6773710993560382, -2.2140387469261134, 0.41299142281379847]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270911, 1644830944809596672, [0.9179838585780057, 2.659727926121652, 0.339282041443804], [2.103143121136574, -3.8765759925146575, 0.6665546324540687]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270912, 1644830944815142912, [0.9282559822493903, 2.6419812997436813, 0.34080470808253405], [1.852087841742268, -3.199758102420855, 0.27454034422059254]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270914, 1644830944826267904, [0.946802727186744, 2.6060425571639727, 0.344499896868953], [1.8581561720766466, -3.8673157773093667, 0.18689384694129202]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270916, 1644830944837435904, [0.965447088975359, 2.5758232048699328, 0.34670994133993704], [1.3071416016773374, -2.3119592168700462, 0.19577037681608825]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270918, 1644830944848855040, [0.9859954449188647, 2.53575947402116, 0.347841028515728], [1.6692466374377908, -2.862704560752941, -0.3128167946252138]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270920, 1644830944859317760, [1.0041604104444666, 2.5024111451353104, 0.347229307706834], [1.9051347268970031, -3.3081678733462945, -0.30736352333480954]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270921, 1644830944865089536, [1.0127227800765195, 2.4859425976246907, 0.345697708794175], [1.4834895935069075, -2.8532894399608817, -0.26536007507204484]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270923, 1644830944876066304, [1.0303393062624324, 2.449147418947097, 0.34621997327826204], [1.381780922860313, -3.2941924600270402, -0.194171697090795]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270925, 1644830944887921920, [1.0491419237562334, 2.4150685402974164, 0.34187820582649103], [1.2715696880461371, -2.809898301637701, -0.17479078018573552]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270926, 1644830944893528064, [1.0583590949611357, 2.399091362635331, 0.338960937020628], [1.6441195953764807, -2.8499406476332743, -0.5203699380292436]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270928, 1644830944903886080, [1.0758566821586655, 2.3643618726644835, 0.33489054668761303], [1.7840645873098642, -3.8810659841890067, -0.4932335793359459]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270930, 1644830944915832320, [1.0939900536944647, 2.3289966051803757, 0.328081125065041], [1.258289767607631, -2.6657166516100017, -0.5966621905226905]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270932, 1644830944926124032, [1.1132150947750974, 2.293671131872225, 0.32152319199764], [2.0123098101155446, -3.6464853331245033, -0.674509223648674]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270934, 1644830944937674240, [1.1306348713250118, 2.2595805616064144, 0.311810590449886], [1.5183067631137503, -2.6923321219549328, -0.9047291074903144]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270936, 1644830944948427520, [1.1485809169330534, 2.22456978554786, 0.303650460566567], [1.8919775123285687, -3.3614637856068246, -0.8934251636258351]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270937, 1644830944953843200, [1.1561005172122085, 2.208124453839724, 0.29775389256696605], [1.3884868159040238, -3.036614369411721, -1.0887954974446379]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270939, 1644830944964963840, [1.1746999959450664, 2.1748694939944238, 0.285033054184536], [1.7672146220568454, -3.3144549891059816, -1.307536161504592]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270941, 1644830944976311552, [1.1921553738617612, 2.1419499888585856, 0.272031007919019], [1.4893748062720618, -2.338518214169526, -1.2618717727952442]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270943, 1644830944987204352, [1.2102400150059798, 2.1062090488470897, 0.258970389019444], [1.6338399044186123, -2.8054292072302407, -1.2559070925339955]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270945, 1644830944998416384, [1.2264327882080162, 2.073622434912883, 0.24336886863593601], [1.3972582726426601, -2.5417156238599254, -1.5940783594652401]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270947, 1644830945009388544, [1.246114513645146, 2.035608477839334, 0.22869903524387403], [2.119687878537048, -4.0376905200149436, -1.6153716660196493]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270948, 1644830945015467264, [1.255499798133041, 2.0192209763236924, 0.220587950727609], [1.543957360742886, -2.6958803030312026, -1.3343408671998416]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270950, 1644830945026022656, [1.2716270839371773, 1.9868784570753284, 0.20161574778328], [1.5451950771994114, -3.134746801143185, -1.7708521361504084]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270951, 1644830945031827712, [1.2796641162726972, 1.9700170454124781, 0.193462212909514], [1.3844883383588185, -2.90460792503126, -1.4045574881217375]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((270954, 1644830945048836096, [1.3060924097169662, 1.9176031731196106, 0.16414626590623], [1.5553660195367018, -3.305599152601355, -1.596915863755468]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
