((282870, 1644831589592845056, [0.6694521694371393, 3.0992091656925265, 0.18079991106215204], [1.7069884254990142, -2.447973509873057, 1.5265165614050547]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282872, 1644831589603919616, [0.6897585909903798, 3.061315018207094, 0.19967133417716304], [1.5834281043427716, -3.529317697260037, 1.8049218788513886]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282874, 1644831589614991104, [0.7108680337112923, 3.0239795176320823, 0.21934105512288302], [2.1887847446510027, -3.1429878183825593, 1.671149288654114]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282876, 1644831589626069760, [0.7294378172916712, 2.99040307502881, 0.235310015607053], [1.7396830559023797, -2.8138370374181494, 1.3946391074546989]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282877, 1644831589632171008, [0.7373581211878711, 2.9750971995752433, 0.241533419847923], [1.2981448871116057, -2.5086466659881146, 1.0200215170519222]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282879, 1644831589642967552, [0.7597408842194024, 2.9332998225443165, 0.258977306087373], [1.822464048522014, -3.8620588396344893, 1.4811923507196847]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282881, 1644831589654754048, [0.7765034777169414, 2.902618496108082, 0.270352366069178], [1.1989714064638555, -2.230010936344396, 0.8545014341503522]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282883, 1644831589664921088, [0.7982810764493055, 2.8616025980355735, 0.283328117108036], [1.9143995768320972, -4.122121349626808, 1.5315727942820923]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282884, 1644831589671282176, [0.8068186675563588, 2.846128866743841, 0.288753478695963], [1.3421589368129039, -2.4325604820641646, 0.852898370204437]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282886, 1644831589681558016, [0.8246381882205536, 2.8109146687196196, 0.297012505988386], [2.0839607382443157, -4.007361853757523, 0.5089184675476935]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282888, 1644831589692835584, [0.8450320015023517, 2.7735851517305883, 0.308959994659482], [1.8442175350470096, -3.50769242239688, 1.198954133880856]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282890, 1644831589703860736, [0.8618149530736857, 2.7418426571189403, 0.3153262539093], [1.6465382790531828, -3.3273511190714298, 1.0544373075514448]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282892, 1644831589715043584, [0.8811468490141859, 2.706535500179668, 0.32093732291395205], [1.9692405812538045, -3.406882658850916, 0.7345411579960093]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282894, 1644831589726045440, [0.8998020248107731, 2.670291436996433, 0.32627782257527904], [1.7515847583301314, -3.1606860466771236, 0.3028563104386589]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282895, 1644831589731589632, [0.9084571102712976, 2.6553369624427283, 0.327471014022649], [1.5611085367398014, -2.697322631269748, 0.21521466921960072]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282897, 1644831589742706432, [0.9282911433471822, 2.6162463647627723, 0.331999164327516], [1.905024163458697, -3.2082331026954107, 0.3190771768111898]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282899, 1644831589754352128, [0.9439449012509514, 2.584595396703019, 0.334394550113315], [1.1878773192343097, -2.6377269563928465, 0.3030371796843989]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282901, 1644831589765581312, [0.9626873619480462, 2.547738637317554, 0.334735933503181], [1.4507430872994564, -3.1582987906172337, -0.014441371685066207]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282903, 1644831589776098304, [0.9815211924059672, 2.5155777753827193, 0.333521816701306], [1.7866408459582133, -3.0317125069531614, -0.33650845426525433]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
