((279648, 1644831487762701312, [0.6688516986845281, 3.0840625974838716, 0.18954055223898503], [2.3782023806544386, -4.101946078166566, 2.4704079951952096]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279650, 1644831487773698816, [0.6889568051928378, 3.052244350299389, 0.207698127595444], [1.9936293762343869, -3.449584960360738, 2.158471147802799]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279652, 1644831487785561344, [0.7051821971586932, 3.017987221617691, 0.22389255056429003], [1.4927343563586684, -2.6233650796011325, 1.418829994199619]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279654, 1644831487796089088, [0.7262009297471429, 2.978960066794807, 0.24163654078585903], [1.9144144073437304, -3.9350917179963716, 1.6043633986954882]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279655, 1644831487801422592, [0.7356874924453765, 2.9607257702125174, 0.24970405212558403], [1.7786735883639644, -3.418821206900656, 1.5126099726793112]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279657, 1644831487812577536, [0.7529759248430271, 2.9270965552532764, 0.264252253544554], [1.5437668384386802, -3.2792751582132107, 1.4345067713760984]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279659, 1644831487823683072, [0.7710648397058933, 2.893360932472285, 0.276402783624384], [2.088226281340467, -3.655615103037209, 1.3689610896028421]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279661, 1644831487835479296, [0.79051578652998, 2.8556863392987824, 0.290476200435857], [1.3066106863077256, -2.940570529223323, 0.9949503314150381]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279663, 1644831487845879040, [0.807051940048615, 2.8220309246768958, 0.29944008975831204], [1.786992033368419, -3.5804201935270057, 0.9695758011451616]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279664, 1644831487851661568, [0.8187750264999656, 2.8024711939667646, 0.30617364681639203], [2.0273289556662, -3.382557025254555, 1.1644659668020607]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279666, 1644831487862627584, [0.8364059524868758, 2.764850541595686, 0.315852716049466], [1.6490472954872397, -4.071996275678446, 0.7448600618883208]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279668, 1644831487873726208, [0.8527922685055574, 2.73645688623754, 0.322649407162637], [1.679455567778918, -3.395313479404771, 1.0123870367910566]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279670, 1644831487884964864, [0.8707023537090436, 2.6997055407833406, 0.32994037911909], [1.468738796694354, -3.276505422894844, 0.8983810792116746]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279672, 1644831487896571136, [0.8897646881183591, 2.664950506403774, 0.33445791326226504], [1.244543238929264, -2.586395887108716, 0.43285738463538403]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279673, 1644831487901674240, [0.8972850246700353, 2.648322827111704, 0.335640758448445], [1.4736788730302726, -3.2583461540408183, 0.23178935529825537]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279675, 1644831487912671232, [0.9169313826981645, 2.610313414112554, 0.340381855793842], [1.6580293996412065, -3.3981592747044, 0.3274514963511997]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279677, 1644831487923699712, [0.933671846336095, 2.573844187167362, 0.34391025564454303], [1.2601741089688718, -3.5619687128543855, 0.3850139075864202]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279679, 1644831487935407872, [0.9507309136006091, 2.544561348185818, 0.34094660789354403], [1.461234314463559, -2.7585711155413386, -0.2373875464928966]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279681, 1644831487945967360, [0.9675823143849068, 2.5116347979748177, 0.34247572547542404], [1.5866858675331745, -2.4476216584675257, 0.08765922453542377]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279682, 1644831487952310016, [0.9764103996741655, 2.4901651661979733, 0.34290297046740603], [1.3918593865501634, -3.384959199559988, 0.06736058080116435]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279684, 1644831487962635776, [0.9940601722580116, 2.454880295734596, 0.341717770990417], [1.7768098957316276, -3.978979765174917, 0.1762665618158682]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279686, 1644831487973702144, [1.0106418250429794, 2.4218274748214923, 0.337328453226664], [1.780949598780454, -3.5949622959194953, -0.28898065235683335]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279688, 1644831487985626368, [1.026725418375682, 2.3872606631060407, 0.33237881617659804], [1.3424923650864378, -2.7971900586358087, -0.2899470399511703]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279689, 1644831487990923264, [1.0358880705662732, 2.371343599874657, 0.329811430361998], [1.7298153844423605, -3.004979374974257, -0.4846962852583912]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279691, 1644831488001422592, [1.0520898340804288, 2.3372208077403025, 0.322808635929284], [1.8313346920041684, -3.4725270951970892, -0.9408484258908447]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279693, 1644831488013397248, [1.0685578470667947, 2.3028402834491044, 0.31567000521909605], [1.5256978142056816, -2.8306185019538153, -0.5697105011667414]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279695, 1644831488023637760, [1.085949791316425, 2.2672482480927045, 0.30820964336883805], [1.8185097212353116, -3.766552826790554, -0.7074954527770345]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279697, 1644831488035427072, [1.100962746350759, 2.2335439556959322, 0.297922464343841], [1.3728265997416622, -3.0873072949429963, -0.9446236240147979]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279699, 1644831488045957632, [1.1175991009091937, 2.2010401776989355, 0.287356866177068], [1.666148243928634, -3.5054269374898017, -1.045101373871175]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279700, 1644831488051404544, [1.1250479661881374, 2.184588462351427, 0.281362264892029], [1.3675391265626704, -3.0203747274617863, -1.1005504192171705]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279702, 1644831488063016192, [1.140791332941129, 2.1506276799287405, 0.269514835188568], [1.3397011447773575, -2.7459868635954354, -1.0531562674636814]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279704, 1644831488073655552, [1.159017191249351, 2.1154903527010545, 0.254600487452889], [1.5483421278185472, -3.0723994058811623, -1.317953850589593]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279706, 1644831488084750592, [1.1746889566022434, 2.0826015725516056, 0.240085933838351], [1.3992494488287803, -2.7335648373679247, -1.4833426534047764]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279708, 1644831488095917568, [1.191095056326855, 2.0471386864450194, 0.224119224985202], [1.6050193847037237, -3.260581268228901, -1.4722707903783023]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279709, 1644831488101666816, [1.1989765228223082, 2.030792419028188, 0.21608610536864], [1.37086911113474, -2.8432009572088934, -1.3972470167510604]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279711, 1644831488112665600, [1.2136252414477515, 1.999624124526508, 0.19589181590431604], [1.1812623710588006, -2.524282274906581, -2.0270403859592228]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279713, 1644831488123723264, [1.2294225100576543, 1.966123788472222, 0.179266840358634], [1.5423365148229684, -2.726427772076492, -1.6336271622632026]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279715, 1644831488134885632, [1.244816010621535, 1.9322546752524672, 0.15915832088952503], [1.2649791484434836, -2.451524171388278, -1.8373326320380237]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279716, 1644831488140400128, [1.2520422809758176, 1.9155070523650275, 0.148089433515592], [1.310413563502937, -3.03701786843978, -2.0072346364804727]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279718, 1644831488152017152, [1.2673850162903588, 1.8817647985283557, 0.126940813607112], [1.0280457780488461, -2.4883537729029914, -1.8120339059799833]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279720, 1644831488163137280, [1.2835568308272114, 1.8500022478148845, 0.10278903478060403], [1.1313302440566895, -2.0524776787588532, -2.135121067000327]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279722, 1644831488173636608, [1.2992082811206411, 1.8156099505352867, 0.079838381511665], [1.5180810258477673, -2.8374548727233617, -2.2926017948785935]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279724, 1644831488184776960, [1.311221839288037, 1.7851314544545827, 0.05314160827681502], [1.2683154616440178, -2.8673155417864837, -2.359537457514318]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279726, 1644831488196003584, [1.3267745099860768, 1.7509201198577504, 0.02635798290354402], [1.3728808690280552, -3.282737022614276, -2.4752921528703604]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279727, 1644831488201572352, [1.3338711551989437, 1.7360180699237766, 0.01309930876794102], [1.2743653915672017, -2.6760048064444084, -2.3808989951822377]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279729, 1644831488212633344, [1.350021898822332, 1.7030773016206922, -0.014616236704022012], [1.449854452196538, -2.8279789818669983, -2.580643930978904]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279731, 1644831488223712512, [1.3641154105406925, 1.67094173114521, -0.04211561905767397], [1.1738204941025403, -2.9424799787436595, -2.429226043929573]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279733, 1644831488235277312, [1.3799513796061165, 1.6383172066599547, -0.07259086969177303], [1.243101125345527, -2.8485907122697167, -2.426789957594019]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279735, 1644831488246414592, [1.3947196792476304, 1.6075462985948326, -0.10398507267123497], [1.25079881917384, -2.956665887350171, -2.9412772705394743]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279736, 1644831488252494592, [1.4028521068162938, 1.5913028447439088, -0.11938036157246495], [1.337570323793321, -2.6716206991650884, -2.5321198850707214]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279738, 1644831488262793728, [1.417477738985352, 1.5592653849182683, -0.152080954702221], [1.465081048579858, -2.8916403219529685, -2.6319367763098827]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279740, 1644831488273931008, [1.4321964040235513, 1.5271584471638966, -0.18655695929587796], [1.507498357805072, -3.1466770942105784, -3.3837427637461635]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279742, 1644831488285371648, [1.4457492212465244, 1.496074105096251, -0.22033293126881598], [1.1402015462913424, -2.6873026542323912, -2.5259042668299605]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279744, 1644831488295932416, [1.4604693499528802, 1.464397766214368, -0.25662603997153094], [1.3652532443718364, -3.0628683113900537, -3.426007721306337]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279745, 1644831488301735936, [1.4685007418990774, 1.4482023840864828, -0.27419680786349504], [1.3838828755991492, -2.7906136496273075, -3.027605296779213]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279747, 1644831488312569088, [1.4819828613290285, 1.418417734893283, -0.31231886048165697], [1.3163393861266748, -2.80009131426205, -3.619058100003737]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279749, 1644831488323660800, [1.4956157134242596, 1.3859691176998776, -0.350133758663736], [1.1646822993080355, -3.0496394380177425, -3.8385545282366462]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279751, 1644831488334797824, [1.5097213679230226, 1.3553778285021911, -0.388780883179011], [1.3066199525917994, -3.243616702273374, -3.693377304277378]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279753, 1644831488345981952, [1.524368583543363, 1.3246708774460825, -0.42889774814098197], [1.3213205733723234, -2.822551570184769, -3.661509860047625]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279754, 1644831488351554048, [1.5314026808148822, 1.3105733531185324, -0.43773978772709393], [1.2623790529666516, -2.5300217956672086, -1.5868426506133346]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279756, 1644831488362569984, [1.5355237363019891, 1.2938463828288105, -0.402440273839712], [0.5046743291508682, -1.8670447083622599, 3.5615712397612973]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279758, 1644831488374477568, [1.5424853612798097, 1.2748627399107875, -0.36707592205226697], [0.5131553217885165, -1.6005901183913473, 3.271917489750477]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279760, 1644831488385521152, [1.548452303192355, 1.2569773408062845, -0.33259203265478704], [0.6391259362854314, -1.8192544828945847, 3.3566096027403316]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((279762, 1644831488396601856, [1.5543963186008494, 1.2377550953063985, -0.299822653565835], [0.5257213261721834, -1.8188344908942626, 3.0855118240542594]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
