((5447, 1644946856113640960, [0.569896537208351, 3.071850737406054, 0.08284273371935202], [0.5361922905093318, -3.894397413774695, 2.6959081160842016]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5449, 1644946856124758272, [0.574647026288805, 3.0299011274702057, 0.10957608406345304], [0.49683878351058136, -3.824659838959416, 2.5785301109598833]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5450, 1644946856131046144, [0.57572728768657, 3.01022856908476, 0.12162385937547504], [0.47068607395892903, -3.8333739378638194, 2.5062011508636233]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5452, 1644946856141883136, [0.5826143639332511, 2.9731437880277527, 0.14429911601504603], [0.47555491128290994, -3.667722726758444, 2.35371916550746]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5454, 1644946856152757760, [0.585338509134131, 2.926060739128654, 0.16752265921409104], [0.4440384392846428, -3.788815165115684, 2.2488195671169544]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5456, 1644946856163979776, [0.59016720426087, 2.885548697379099, 0.190814592236134], [0.39602405672763263, -3.736923327500297, 2.1853923028453224]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5458, 1644946856174753280, [0.594458184964963, 2.8432723593775697, 0.21025955631700802], [0.4072976721712986, -3.8904534291625175, 2.0978123185892805]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5460, 1644946856185784320, [0.60066936728193, 2.8031363075404867, 0.22918864741397302], [0.45480529672377196, -3.826901139644997, 1.9863176393223756]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5461, 1644946856192135424, [0.602891453824962, 2.7850157245213687, 0.23657375335684203], [0.41080596564259464, -3.73144697614322, 1.8847798970951615]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5463, 1644946856203526656, [0.604754255283648, 2.744110097500367, 0.252613713354886], [0.3898479402070646, -3.6268873764307776, 1.6929773489422462]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5465, 1644946856213628928, [0.610598943947373, 2.6992595969718707, 0.268360003210406], [0.40588632588797574, -3.829534321295516, 1.6348550647115416]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5467, 1644946856225458176, [0.613795334334045, 2.6633979011957827, 0.282096418792226], [0.3813970655139082, -3.6191813740437575, 1.4891990159547572]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5469, 1644946856235942400, [0.618627501275923, 2.618465694688888, 0.2934208079278], [0.39320610927928923, -3.870300512459324, 1.3981702565685445]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5470, 1644946856241676544, [0.620488712683359, 2.598653187312817, 0.299583677149097], [0.3661799350378312, -3.720313728487008, 1.2722972698879051]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5472, 1644946856252617728, [0.624325032417518, 2.558955130510476, 0.312404074501685], [0.3674650399474049, -3.7615660099559802, 1.2352633356386598]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5474, 1644946856264364544, [0.630310740877473, 2.520688003786776, 0.319819178148032], [0.3794219147859872, -3.655076012557454, 1.064636369971844]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5476, 1644946856275299584, [0.633476562477277, 2.476605883901854, 0.327894020882883], [0.3793511749278412, -3.6908025832756857, 0.9504448617668784]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5478, 1644946856285967616, [0.63634819765397, 2.438575669279309, 0.334599627174242], [0.35492692986191987, -3.6289669447010766, 0.8390342577150249]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((5479, 1644946856291428608, [0.63914760085143, 2.4162475998129986, 0.3389181384496], [0.35969195291001055, -3.702997064229178, 0.8318360757872657]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
