((45050, 1644858479324586752, [0.570043175858135, 3.091463649065766, 0.070083198231355], [0.09490713070624227, -4.861410133457871, 2.9377016705222236]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45051, 1644858479330839808, [0.574518330620531, 3.0709796001702467, 0.08191826503767102], [0.7156748256206271, -3.2758460655908657, 1.892685241634813]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45053, 1644858479341280000, [0.5792507127116371, 3.028371753116347, 0.10861684320861004], [0.29871798507353503, -3.570858245769629, 2.0169097471409154]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45055, 1644858479353081856, [0.587221435924747, 2.9862332498008417, 0.13176019858988303], [0.5557025520977744, -3.4281937301370613, 1.7284492307157904]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45057, 1644858479363418624, [0.5912816660872731, 2.945166587790625, 0.15571004309070702], [0.3372323932621389, -3.846770757057248, 2.3805545978507534]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45058, 1644858479369876992, [0.594947154205418, 2.922889166819093, 0.165496307446638], [0.5675564040551626, -3.4493886027448695, 1.5152844117787954]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45060, 1644858479380696320, [0.601813086456574, 2.885105026083369, 0.18572917533739103], [0.6675442731896717, -3.0590355846833712, 1.551397854021536]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45062, 1644858479391456768, [0.607469798630939, 2.839652747783816, 0.20530079473016902], [0.39859045243162555, -4.434187007530986, 1.7685641896597228]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45064, 1644858479402395648, [0.6131227594059641, 2.799113135065089, 0.22400851547198902], [0.5678429002006937, -3.2913942808837926, 1.2992580686459534]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45065, 1644858479408562688, [0.616021944738385, 2.781738885787224, 0.232534838647553], [0.47010970131877694, -2.817275269475346, 1.3825633003132753]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45068, 1644858479424522240, [0.62380247506693, 2.717304075624635, 0.255815629822602], [0.45383423082531327, -4.077508271080724, 1.636981903299863]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45069, 1644858479430533632, [0.627614281300647, 2.695774636270144, 0.2644368776484], [0.6340970999257775, -3.5814399317980166, 1.4341516616780339]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45071, 1644858479441857280, [0.631237445275119, 2.657541980270457, 0.277852044707679], [0.20816552738119581, -3.295480853737471, 1.0931907030277315]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45073, 1644858479452563712, [0.63707338350161, 2.61333977537887, 0.288200279848314], [0.3796789557995359, -3.857527121433034, 0.9255272051635526]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45075, 1644858479463548416, [0.64319637049591, 2.57276968695142, 0.301053527202651], [0.6958452776646602, -3.8367756512572133, 1.2894567084077468]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45077, 1644858479474802432, [0.647094729712206, 2.536592549678513, 0.307722310486533], [0.29302878331547544, -3.0198294408086523, 0.4190919765917453]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45078, 1644858479480630528, [0.650760634514353, 2.511407752658008, 0.314940412443389], [0.6290055623906851, -4.321273537790905, 1.2385008683549508]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45080, 1644858479491358464, [0.655164100166041, 2.475496099314491, 0.319801780002542], [0.21516676186631842, -3.2782510563444967, 0.5203336405705004]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45082, 1644858479502901504, [0.660782280207617, 2.432358240667505, 0.328012892513457], [0.4637148411416152, -3.004257449036618, 0.36034868444660695]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45084, 1644858479513416448, [0.66545877880989, 2.390400432621449, 0.333349113442829], [0.5078761983243686, -4.014177330380652, 0.5442860034187444]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((45085, 1644858479519075072, [0.667767093307004, 2.372995826341726, 0.336275871799171], [0.407928587782824, -3.0757665255233153, 0.5172208572865038]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
