((6861, 1644946952804453888, [0.563877056301378, 3.079694804798767, 0.07827587293628802], [0.45187286334526505, -3.8090630428306165, 2.7119212529260945]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6862, 1644946952810075904, [0.567202589972869, 3.0638998545312637, 0.08961324257132602], [0.46092935346924674, -3.794566410101421, 2.6617347502131015]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6864, 1644946952821120512, [0.572652076001659, 3.0255464060893518, 0.112263412838911], [0.4387465373639431, -3.819524548715313, 2.5137563894303314]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6866, 1644946952832224512, [0.5776466624227801, 2.9820420160296237, 0.13497998653586402], [0.4578570094355638, -3.7208054583578076, 2.3671122360174173]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6868, 1644946952843939328, [0.584431905243458, 2.938044887720693, 0.158840310076944], [0.47646633810955646, -3.740372440114334, 2.180972543708935]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6869, 1644946952849697792, [0.585880739152129, 2.918887591168041, 0.169823269429285], [0.4763285376366758, -3.631148180478681, 2.1081026066814843]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6871, 1644946952860064512, [0.5882317143399001, 2.8763952666268997, 0.191575245684311], [0.4351032611812335, -3.660873264161213, 2.0390108588340143]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6873, 1644946952871156224, [0.59418532577839, 2.839353275956332, 0.20869859633051802], [0.4505307575706727, -3.7578718838236433, 1.9805872226369785]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6875, 1644946952882445056, [0.597716861379767, 2.794251590094561, 0.22682819692956202], [0.3906925551145798, -3.6763677919940703, 1.7987937500295625]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6877, 1644946952893418752, [0.603331560621851, 2.755660536428349, 0.242059167085688], [0.4044805212440038, -3.716326707404934, 1.6853048664912116]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6879, 1644946952904374528, [0.606809667662457, 2.7125328735934757, 0.257751740345528], [0.38974911292655884, -3.819796374369247, 1.631860687873712]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6880, 1644946952909981184, [0.609438729249033, 2.6918960213862917, 0.265321147150872], [0.40202328659143083, -3.783042271566971, 1.5655417264095375]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6881, 1644946952915496960, [0.611119396728106, 2.6754929845219797, 0.270719592586641], [0.4203481255849355, -3.666070917061732, 1.4460922466972976]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6884, 1644946952932192768, [0.618168370540192, 2.6128358579710707, 0.28710862133400605], [0.4037372796743788, -3.708279094068414, 1.262763114234424]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((6886, 1644946952943921152, [0.619997334736807, 2.57338468656053, 0.299488079242269], [0.3478429042114917, -3.656893445203425, 1.1760594076341042]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
