((2022, 1644945161921961984, [0.568256537594378, 3.079465573239788, 0.07998506884615003], [0.5307785766982457, -3.722527352906252, 2.669865290398103]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2024, 1644945161933507584, [0.5732920853867429, 3.036124630898105, 0.10411376224832103], [0.5073454104365839, -3.810256921645326, 2.508952127269034]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2026, 1644945161943962880, [0.577775667912191, 2.995528817651504, 0.127132556127809], [0.4679549669291557, -3.889594830462643, 2.4419968212514283]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2027, 1644945161949664256, [0.580889773058221, 2.97650357983024, 0.13927634593473603], [0.4723886580752986, -3.874730178690998, 2.3768882317449376]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2029, 1644945161960863232, [0.584424378748569, 2.930165678550733, 0.163466811913891], [0.4628342258633652, -3.836323193120902, 2.2412985989085947]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2031, 1644945161972609536, [0.590943658683329, 2.896066965187242, 0.18001220735678503], [0.45671441597000106, -3.755885095893782, 2.0898273302342893]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2033, 1644945161983119360, [0.5941182695859539, 2.84762598410687, 0.202779432388133], [0.4183507124036748, -3.767570448145957, 1.9721852729970735]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2034, 1644945161989011200, [0.597742165384302, 2.830941028254816, 0.21095997088977703], [0.4402675369848369, -3.736262986294551, 1.9529080579736071]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2036, 1644945162000111616, [0.601804473486636, 2.789998255157849, 0.22785261304677001], [0.42567487927735054, -3.6969635889965806, 1.812402256242804]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2038, 1644945162010902528, [0.606563382592652, 2.7466149570710807, 0.24489745480267103], [0.42129198186094763, -3.738273419311929, 1.706128417147323]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((2040, 1644945162021906432, [0.610318368310934, 2.710364011575385, 0.25817890315665903], [0.38834891104518143, -3.6608387893479, 1.5518434023207346]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
