((13270, 1644947710346618112, [0.571331730968505, 3.065163234388188, 0.090114476242518], [0.5057238085475427, -3.93760672125608, 2.738898058206821]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13272, 1644947710357524736, [0.577346679617288, 3.02536664214113, 0.11576146662938103], [0.5342030222252906, -3.917086291909828, 2.6469381551460023]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13273, 1644947710363149056, [0.579818198210568, 3.005811564735727, 0.127117797670803], [0.5105724004346832, -3.8462259651344324, 2.568689866046202]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13275, 1644947710374140928, [0.5851395188505499, 2.965920702078729, 0.151981867437528], [0.5004709948142775, -3.786502628129333, 2.436386834194523]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13277, 1644947710385770752, [0.591483493459399, 2.9277724134933827, 0.173867413938398], [0.50362167289592, -3.5123945751402146, 2.221330333855747]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13279, 1644947710396423680, [0.594486168560787, 2.8799124787346377, 0.197744711446047], [0.48512182940415915, -3.7811943506716794, 2.202335274069771]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13280, 1644947710402046720, [0.598866479786895, 2.859945276220933, 0.20789816816985002], [0.4923276231289453, -3.722845753837941, 2.13478042711663]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13283, 1644947710418680320, [0.604280725973187, 2.7991416177098047, 0.236204683623073], [0.43801374072098886, -3.7353382705346334, 1.9688335743122423]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13284, 1644947710424304640, [0.608350644625002, 2.779183796881075, 0.24688201986278302], [0.4662459971714818, -3.7464058298344014, 1.9290946318174214]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13286, 1644947710435531776, [0.612204223124667, 2.743213358688372, 0.261747132162803], [0.4232134557299406, -3.6444535042449417, 1.7767706135361183]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13288, 1644947710447162368, [0.618007104607766, 2.698790042687382, 0.278097476261168], [0.46638430338761483, -3.6096366537170868, 1.660763654819036]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13290, 1644947710458189056, [0.621633597181733, 2.664337959781546, 0.29018190669438104], [0.401678741810812, -3.5177577044974297, 1.481783882064799]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13292, 1644947710469497600, [0.627021338573993, 2.617564318308149, 0.305533603618823], [0.4370319287074792, -3.6410514795805637, 1.4090257925727818]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13293, 1644947710474982656, [0.628920470742154, 2.600914654054837, 0.30910122651405003], [0.43433210791320953, -3.551734530245297, 1.3052928446189522]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13295, 1644947710485365504, [0.633255575154959, 2.55984584834826, 0.322473222110772], [0.40620367923612716, -3.7107105712989052, 1.2657217566178276]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13297, 1644947710496666368, [0.637689925955455, 2.522826577851581, 0.329102167723483], [0.39761763232742636, -3.536175094576511, 1.0440416708319522]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13299, 1644947710507608832, [0.641330402588255, 2.4781148457525006, 0.342205215974895], [0.40812385026644965, -3.6176829322031585, 1.0308252199168921]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13300, 1644947710513185792, [0.64401218903854, 2.4608037719293288, 0.343779953036682], [0.4070721079867033, -3.7079246866712507, 0.9787233420349184]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13302, 1644947710524143872, [0.646914179693761, 2.422149455292129, 0.350125999145275], [0.3634922230596998, -3.5902997301686463, 0.8258005588849912]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13304, 1644947710535432704, [0.652462931407397, 2.382889881656319, 0.3553709461590591], [0.3982193268286592, -3.601847622918707, 0.7316003725734387]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((13306, 1644947710546419712, [0.655575385539157, 2.343724445893996, 0.3582232379178334], [0.36882312233299264, -3.514963423092928, 0.5379638140302699]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
