((271891, 1644830976439716864, [0.6757410412551829, 3.084029511818991, 0.18993598851409], [1.8746921822342069, -3.483521801511109, 1.9253837155447708]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271893, 1644830976450688256, [0.6961005920352678, 3.045055284409799, 0.211021253727946], [2.0067313363297825, -3.6883115788337157, 2.162840890433537]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271895, 1644830976462457856, [0.7156737801010465, 3.0100377593420373, 0.22820707525665201], [2.018063707699247, -3.6040087882972744, 1.842036504235469]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271896, 1644830976468333824, [0.7250701139224732, 2.9913665449202034, 0.236925395236591], [1.5991124903040117, -3.1775554975510327, 1.4837248909352454]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271898, 1644830976478531328, [0.7457227551889175, 2.958002542549017, 0.252414722264432], [2.0093967875906134, -3.268494731405111, 1.5584796389248972]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271900, 1644830976489646592, [0.7672568022156058, 2.9158547764793163, 0.26938454360057], [2.8210965434499964, -5.210955056176686, 2.1565064871931576]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271902, 1644830976500797440, [0.7846901445314287, 2.888208664915702, 0.280218103198328], [1.7174299029169577, -2.952394462100287, 1.0644856746091254]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271904, 1644830976512020992, [0.8042983884818266, 2.8497419227455856, 0.293973406016539], [1.5737610338262988, -2.7211373282230857, 0.9606733035575218]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271906, 1644830976523524864, [0.8221851180936476, 2.814395993760098, 0.303406748284961], [1.2928158877405327, -2.651031375111295, 0.74962456521812]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271907, 1644830976528508416, [0.8324091854611694, 2.79462130866783, 0.309988048847743], [2.0515622928228288, -3.9679901187481863, 1.3206043727008365]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((271909, 1644830976539815680, [0.8526190716896466, 2.758151029218534, 0.31803896970177403], [1.565731035885725, -3.451091063307069, 0.4989314689609865]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
