((281462, 1644831545766982400, [0.6723919659266043, 3.0737473960699955, 0.19814356951350803], [2.2882776173086503, -4.259007752560642, 2.219366877337057]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281464, 1644831545778654720, [0.6894877077049794, 3.0409562423663368, 0.21559304781972302], [1.6782491375532271, -2.6200500941794576, 1.5248206451477826]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281465, 1644831545784217600, [0.6988410143427816, 3.023993276531013, 0.22432925821662902], [1.6813784654355668, -3.049313635261526, 1.570447393599359]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281467, 1644831545795718400, [0.7191164332249789, 2.9855696944453216, 0.24306690075238302], [1.5373904749930887, -3.1548679143332135, 1.2724443639960696]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281469, 1644831545806657024, [0.7365863277942674, 2.952352556303745, 0.25766258289065], [1.6627623109324312, -3.4212651840087, 1.3218049286132634]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281470, 1644831545811428608, [0.7480545746839712, 2.932258866181667, 0.266398980223704], [2.4034465053332026, -4.211115244346172, 1.8309218349826764]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281473, 1644831545828786688, [0.7747750506655985, 2.879263348937806, 0.287321143927623], [1.2769382087397405, -2.6719060233261094, 1.0997946984888245]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281474, 1644831545834372352, [0.7851497782223152, 2.8596264057544967, 0.293138786433271], [1.8573848259968295, -3.5155969251479213, 1.041531052646209]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281476, 1644831545844760832, [0.8038530901577977, 2.824890831801389, 0.304455904651311], [1.4480439860364698, -2.565269282888119, 0.8889437274869403]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281478, 1644831545856487168, [0.822293466117125, 2.78931873044041, 0.315944530138931], [1.7831479444991434, -3.0768041203832093, 0.802782423221688]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281480, 1644831545867039232, [0.841603242200953, 2.752095210769623, 0.326023209438194], [1.7119126781220726, -2.7395105363378347, 1.1297228981220988]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281482, 1644831545878098432, [0.8594939722550197, 2.715532353131103, 0.332415384619698], [1.5494034321480352, -3.337651130404231, 0.670658472820223]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281484, 1644831545889371136, [0.8764531966878434, 2.6788802100985367, 0.338553425186414], [1.3826963049475853, -3.362706058711183, 0.2677185649102349]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281485, 1644831545894825216, [0.8876908126365158, 2.660412429807599, 0.34301272030240904], [2.060405411851761, -3.386048662824505, 0.8176072070807581]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281487, 1644831545905972224, [0.9047346784301394, 2.6254615933588075, 0.346655492512562], [1.62657300647846, -3.6673467367282444, 0.17182324411436728]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281489, 1644831545917699328, [0.9230001399093658, 2.5888654207415835, 0.35222156903351], [1.4492870343789683, -3.5667867406700298, 0.6421926864012163]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281491, 1644831545928292352, [0.9406238824748341, 2.553645594375618, 0.352288511034228], [1.6344770644864508, -3.408793024754952, 0.023729250630402335]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281492, 1644831545934574848, [0.9499809980883257, 2.536122658792195, 0.35316785812756524], [1.4893945994540414, -2.789167805824821, 0.13996779199497414]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281494, 1644831545944857088, [0.9670212810779585, 2.50023643312391, 0.355180749182862], [1.7595201544446561, -4.081502977208197, 0.4609160818028232]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((281496, 1644831545956155136, [0.984478663949786, 2.463927296834138, 0.3550606536907887], [1.8428289506646052, -4.881619414060357, 0.569977951265259]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
