((47870, 1644858803594261760, [0.5693470660636151, 3.094714710269018, 0.066902322923439], [0.6291043852295093, -4.46309619548074, 2.5404601376311353]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47872, 1644858803605177856, [0.575216705632243, 3.0600468712042908, 0.09048933461410003], [0.43761184838444966, -3.480472026828916, 2.144868198877074]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47874, 1644858803616359936, [0.580602894609016, 3.017733074097765, 0.115232077470933], [0.6540633202054928, -4.1767219695627755, 2.1507627289303257]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47876, 1644858803628161536, [0.585330280718347, 2.9741885348898167, 0.13899872941875602], [0.25411333021823096, -3.5278190644582414, 1.843851452148846]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47878, 1644858803638661376, [0.591486433735118, 2.93244519395705, 0.16031798221807703], [0.5745112569257409, -3.4203252672968336, 1.9761649507886299]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47879, 1644858803644024576, [0.594735932351885, 2.91295887651407, 0.170951143072836], [0.6058880177444518, -3.6333378287179325, 1.9826150161767153]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47881, 1644858803655182592, [0.5989012372606259, 2.872068398502035, 0.19077585852540102], [0.681279817865444, -2.612918515578674, 1.4116390641032681]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47883, 1644858803666445824, [0.6036952348614251, 2.833412598507723, 0.20911537825835502], [0.459801924479788, -2.9169039968854804, 1.5301493988547474]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47885, 1644858803677434880, [0.608363593799843, 2.787069523742781, 0.228213706252848], [0.1460643947049174, -4.829390165949119, 1.857004527391208]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47887, 1644858803688739840, [0.614744969258492, 2.750162576597055, 0.24379735083688], [0.515086577487041, -3.073995497614913, 1.3581221655579399]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47888, 1644858803694310144, [0.617954527130909, 2.7279204055169908, 0.25135757756562105], [0.5761907918162198, -3.9929905226113704, 1.3572377250399694]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47890, 1644858803705235200, [0.6224001737896651, 2.686959036757349, 0.266632641604028], [0.3490543420722813, -3.4232654965344826, 1.3863229338503904]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47892, 1644858803716272640, [0.626577470653585, 2.646950925570805, 0.27984357250053304], [0.2733848044609434, -3.726082704767186, 1.2517194912801324]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47894, 1644858803727525632, [0.63137779579654, 2.603105647479367, 0.291206512591792], [0.515207565925484, -3.3767422779095924, 1.0358062040444351]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47895, 1644858803733054464, [0.632271616266154, 2.585668916863169, 0.29697070712573903], [0.16166533358475343, -3.1537819590462814, 1.0425700281627392]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47897, 1644858803744024320, [0.637711245576301, 2.545747265213429, 0.305250160982286], [0.45591001264015324, -4.125313594926464, 0.5998782531508877]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47899, 1644858803755408640, [0.642052626021969, 2.507153634910355, 0.315287903914353], [0.4433602092210142, -2.68686905564113, 0.5306437878298627]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47901, 1644858803766269952, [0.644721453745734, 2.4647749947723008, 0.323824379624301], [0.20014485624411513, -4.67438367337216, 1.17326093166486]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47902, 1644858803771911424, [0.648441666296911, 2.445287414348035, 0.32617809597552205], [0.659440045289075, -3.454343196999966, 0.41721670358747814]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((47904, 1644858803782964992, [0.651714894419861, 2.405175812871251, 0.33256961523462003], [0.2421499253026443, -4.397703025478757, 0.8289707343906542]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
