((278441, 1644831447903939840, [0.6688921639279348, 3.088312825895586, 0.18820355862788601], [2.280252719225439, -4.861447080652369, 2.7121819558564937]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278443, 1644831447915073792, [0.6890638171066716, 3.0535309958338503, 0.20678631042839402], [1.8519728658297976, -3.2819122543756927, 1.8541736478791637]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278445, 1644831447926162688, [0.707565328946748, 3.0162316742073942, 0.22429417648944502], [1.851101831099398, -4.3190376032541, 2.036252381800229]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278447, 1644831447937418240, [0.7266311725298717, 2.9874395460090444, 0.23798559840918002], [1.4349910817741613, -2.0562063119004295, 0.7588251012704498]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278448, 1644831447942950144, [0.7367911993947516, 2.965955035974315, 0.24707260647064003], [1.8366238576952567, -3.883746000423936, 1.6426546920300877]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278450, 1644831447953865984, [0.7550264372616206, 2.9331779825253954, 0.260882552666605], [1.7369287572520133, -2.4727363002675222, 1.0269237327089153]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278452, 1644831447965242112, [0.7759289507468302, 2.892736801114882, 0.275560247713353], [1.7748409796842244, -3.523120251247596, 1.2581645347053612]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278454, 1644831447976759040, [0.7928414908881617, 2.8629739436208705, 0.28527701942070005], [1.4999151880650456, -2.377469023655393, 0.6544972629680155]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278455, 1644831447981710848, [0.8032632965535242, 2.8415601114774343, 0.29093300936759503], [2.1046465584615857, -4.3244471803907345, 1.1422070376910776]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278457, 1644831447992838400, [0.8221297918180323, 2.8061560718426852, 0.303470264063937], [1.7950927943217094, -3.289446321762291, 1.1449793061808273]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((278459, 1644831448004549120, [0.8405059264886671, 2.77187565666344, 0.31021997470240303], [1.4715716683802469, -2.4283006040597614, 0.7212855158987922]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
