((46660, 1644858633003126784, [0.5720786020594599, 3.0618125255480737, 0.08713708755204103], [0.4017341547832019, -5.918718146789221, 3.0791558437333784]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46662, 1644858633014552576, [0.5792507127116371, 3.028371753116347, 0.10861684320861004], [0.42325019269325515, -3.049728248698037, 1.4895158257815513]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46663, 1644858633020418304, [0.581997276881939, 3.002945866214287, 0.12496306420619202], [0.46823926549303785, -4.334651538915552, 2.786733547409969]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46665, 1644858633031476224, [0.587339061827693, 2.961504891566433, 0.147151709205878], [0.4033410437269717, -3.616084533822142, 2.4014113403288015]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46667, 1644858633042599936, [0.592884417846921, 2.921586083593908, 0.168387196728983], [0.5906007292369542, -3.5137753298369576, 2.028705371935901]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46669, 1644858633053433088, [0.5973505767296841, 2.879011715859431, 0.187296968417222], [0.33140761319598383, -4.621722740679416, 2.1657420777501555]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46671, 1644858633064182784, [0.603382609154153, 2.8409856644827127, 0.205950921177485], [0.8666020028236792, -3.630403648390388, 1.7834536421126566]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46672, 1644858633070515200, [0.605857769165252, 2.823557765996823, 0.212841659196038], [0.3908713532242737, -2.752172075537957, 1.088168878758597]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46674, 1644858633081135360, [0.6105382720003, 2.777086221026927, 0.23128435120307703], [0.4598215670813913, -3.951338165910862, 1.5285099528260293]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46676, 1644858633092716032, [0.613000498319808, 2.739466384657396, 0.24533069413702202], [0.04743281472804245, -3.438901840925883, 1.2359400192089336]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46678, 1644858633103659264, [0.619383608916479, 2.6961329604278657, 0.261024435173587], [0.3352105985618269, -4.11298180781964, 1.244262182940002]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46680, 1644858633115038464, [0.624819442394402, 2.662319525160502, 0.26965039722281803], [0.4251402610197311, -2.947054210562229, 0.785736209424184]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46681, 1644858633120434944, [0.624984711946366, 2.640560346381365, 0.276570716920907], [0.03062543583297676, -4.032105887381531, 1.28237660439564]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46683, 1644858633130846720, [0.63039869615444, 2.598462429892004, 0.289358916748813], [0.39850772307331267, -3.4795413187834736, 0.8852117689393294]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46685, 1644858633141991424, [0.633239596340917, 2.559495213617331, 0.296932165841745], [0.16936108048617854, -4.495870081240675, 1.1449950456403661]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46687, 1644858633153644544, [0.638843464277398, 2.517474660807404, 0.305379503621431], [0.3119353798751552, -3.4042552423533765, 0.5482523001433214]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46689, 1644858633164882176, [0.641771555231583, 2.4822643840584258, 0.310467071930687], [0.14258251607486658, -2.993124239280813, 0.16478752062592206]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46691, 1644858633175846144, [0.64728153623, 2.438306806075279, 0.317585098998607], [0.4242257790315992, -4.388141766424089, 0.590679586234318]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46692, 1644858633181742848, [0.647746207792826, 2.4187833595907677, 0.31953448995132805], [0.07880191422632637, -3.3109083454945503, 0.3305899283262419]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46694, 1644858633192695040, [0.6522849747985, 2.383149976698797, 0.32377895974846305], [0.43192098088065506, -3.8638986356558953, 0.6535620111700428]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46696, 1644858633203352064, [0.65620627938309, 2.340210904647, 0.324873830173678], [0.5161345679231294, -3.5496923037729435, 0.12236273774087295]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((46698, 1644858633214278912, [0.6593417116789511, 2.302129075291462, 0.328156105012119], [0.18600405470966347, -4.270703123358338, 0.5196783226655421]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
