((7067, 1644946962827747584, [0.5674285868919571, 3.091546633556897, 0.07396808190203702], [0.5158634002776565, -3.781812123637337, 2.771505523714837]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7069, 1644946962838814976, [0.5728040289949909, 3.053734755387224, 0.09855008937819604], [0.55613367002595, -3.8221208528038817, 2.690604780430793]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7071, 1644946962849737216, [0.576457700296015, 3.005943321368373, 0.125533462568025], [0.467022820396995, -3.7459436758606706, 2.50978972827699]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7073, 1644946962861019648, [0.5822130206059419, 2.968373292723113, 0.148105341367746], [0.4271764622329071, -3.8528300456722016, 2.41728357166589]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7075, 1644946962872001792, [0.585219501131788, 2.923393284803712, 0.17212282918363803], [0.42397463296943094, -3.709495684779861, 2.250534036282029]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7076, 1644946962877396992, [0.5884663270334349, 2.902796530630071, 0.18279819279805004], [0.4188189813132322, -3.781128270103376, 2.220708901772316]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7078, 1644946962888595968, [0.5908397531959431, 2.859478449258125, 0.20316460665396202], [0.3811954819236788, -3.824682969063383, 2.1005055966820088]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7080, 1644946962899713024, [0.595459850382165, 2.823510084604695, 0.22183388030039602], [0.3989693341874124, -3.6773027730858994, 1.955868826033241]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7082, 1644946962910824448, [0.600457184542188, 2.777496596221956, 0.23967325487077001], [0.37521321735026314, -3.7348562082250276, 1.8303554785362715]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7083, 1644946962916426496, [0.6022994723121531, 2.759324875362026, 0.24786527242737902], [0.3673689575910585, -3.7571012130657606, 1.7939719144539754]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((7085, 1644946962927389184, [0.6057593656368729, 2.7171331812939608, 0.26611153417840105], [0.37512626057926307, -3.73912756642565, 1.700962555277733]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
