((11721, 1644947423402022400, [0.569684009218806, 3.093459642579576, 0.07115118644146001], [0.5107611804057545, -3.703654062478256, 2.691437687221824]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11722, 1644947423407554560, [0.572232434085282, 3.061004551492438, 0.086913049021212], [0.5263669576995851, -3.8114073349733353, 2.613835282015877]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11724, 1644947423418617600, [0.579655431216705, 3.0265975820692117, 0.109868428333877], [0.5574314792870741, -3.7239380038604937, 2.436595098636441]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11726, 1644947423430213120, [0.585757146214589, 2.978454582679739, 0.13503514212650902], [0.5325420775018637, -3.84752051693913, 2.3612492795789812]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11728, 1644947423440819968, [0.5895953482113829, 2.9411543827363777, 0.15708928782374304], [0.541741589351429, -3.706828134885074, 2.2299737021811366]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11730, 1644947423452337920, [0.5956308308866409, 2.899097801929936, 0.177478669328332], [0.5187938605249177, -3.74957953162626, 2.1120861086405567]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11732, 1644947423463641344, [0.599638241435968, 2.85654770772953, 0.198361754148689], [0.48523978960900643, -3.6586727590183523, 1.9904824657553288]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11733, 1644947423468653824, [0.603471940390149, 2.838919544655055, 0.206773345005364], [0.49165622918191765, -3.687767305437601, 1.93605383053012]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11735, 1644947423479915008, [0.608359026001885, 2.792726786047595, 0.22542859174208402], [0.4689638170239275, -3.782488218958656, 1.8443048656045415]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11737, 1644947423490967552, [0.612256250736103, 2.757685781359074, 0.239797719573416], [0.4586158349742373, -3.62355999610716, 1.6643782017310613]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((11739, 1644947423502384384, [0.618758422859554, 2.713695266653115, 0.25608858711457505], [0.4698062787923118, -3.7689981119747467, 1.590122501554575]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
