((265034, 1644830428780721408, [0.6693291595951327, 3.096148421164108, 0.18312075951226103], [1.5700884680440734, -2.5254751035087377, 1.5416773519195894]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265035, 1644830428785997056, [0.6790600782012896, 3.079267284507277, 0.192029835207636], [1.8444973216857576, -3.1998224022586204, 1.6887168543797784]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265037, 1644830428797250048, [0.7017692198263129, 3.0370048137893084, 0.21114645721781802], [2.2496096045222664, -4.081207234238843, 1.7881707922528196]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265039, 1644830428808235008, [0.7204807119585063, 3.001021280640406, 0.22976537491447702], [1.6655820573457907, -3.6760638527608647, 1.6593759869995401]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265041, 1644830428819399680, [0.7398405676313317, 2.96723500562173, 0.24446735196175], [1.6965430537584878, -3.1852685586613396, 1.38538327068799]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265043, 1644830428830842880, [0.7599080068059636, 2.9290703411694583, 0.259587329289496], [1.5975953169687898, -2.9877796521832987, 1.1832063005395006]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265045, 1644830428841617664, [0.7784787465757701, 2.8969280695245896, 0.269675424910528], [1.7467171371749695, -2.997912805342744, 0.7501441998003142]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265046, 1644830428847367168, [0.7892859206836977, 2.8732071742709433, 0.278686404266604], [1.8796706825367266, -4.125728976559767, 1.5672620379211895]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265048, 1644830428858993408, [0.8073685037545132, 2.84014568603106, 0.290628592109804], [1.4675954562018259, -2.692401609258739, 0.954694497831471]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265050, 1644830428869724160, [0.8268398050949365, 2.8044061810420113, 0.299240879216844], [1.9218045551301193, -3.579915449195274, 0.9807126195247862]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265052, 1644830428880507648, [0.8456649009686766, 2.768898654216465, 0.308070424262575], [1.6120851841606798, -3.2030648460430773, 0.6178376157022044]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265053, 1644830428886085888, [0.8544377936674354, 2.7522200255639175, 0.310697666247961], [1.5726990410521609, -2.989944615604123, 0.47098044999605565]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265055, 1644830428897098496, [0.8751185964800174, 2.715020595479955, 0.318730964372426], [2.1398606138795135, -3.8966935893605936, 0.5154532642842558]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265057, 1644830428908347136, [0.8914452544576957, 2.682126932744561, 0.323698025080332], [1.486803760086961, -2.6472393883256538, 0.29291000414086205]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265059, 1644830428919597568, [0.911386247223151, 2.6455530709097532, 0.32795035302823], [1.93502265366323, -3.5364307918076836, 0.26109746497516656]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265061, 1644830428930550784, [0.9290393464762318, 2.6089522178642706, 0.33202430525084903], [1.355510871489103, -3.0053600814729213, 0.11489631991736186]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265063, 1644830428942426880, [0.945576766483411, 2.5772303344364804, 0.332203009199728], [1.3185365680052634, -2.4506174028801686, 0.11880955314773818]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265064, 1644830428947109120, [0.9560900470279116, 2.557939644902018, 0.335367028699603], [2.2453527680128555, -4.119970256642595, 0.6757491072382006]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265066, 1644830428958510336, [0.974686320443033, 2.524470188693774, 0.33413966814636303], [1.4315787394065997, -2.9428252331457374, -0.08775949732868069]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((265068, 1644830428969332224, [0.9926438479198426, 2.489005100623948, 0.33187204979672], [2.3001382278599234, -4.198608785104302, -0.24277539939479093]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
