((14904, 1644947795947457280, [0.569896537208351, 3.071850737406054, 0.08284273371935202], [0.5330135729904646, -3.8521269248116914, 2.6538608934871313]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14906, 1644947795958560512, [0.574251520548155, 3.0315232681388498, 0.10778042099212304], [0.49349864422243234, -3.7949863874569174, 2.548085931782363]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14907, 1644947795964151808, [0.5766885330153659, 3.012149229751179, 0.119131145501511], [0.4929569264631592, -3.8317605601525004, 2.482319928631652]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14909, 1644947795976089856, [0.582409349105431, 2.969714183081068, 0.142970916972103], [0.46415326968026915, -3.6610054684677564, 2.2864265156116916]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14911, 1644947795987027200, [0.585430282036549, 2.92558035606993, 0.16524859770594702], [0.4493539955097515, -3.7868667220550614, 2.2121975989092415]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14913, 1644947795997721600, [0.5923925933753951, 2.889453697341848, 0.18507701867937704], [0.4468519422982754, -3.5616309117962217, 2.0196835245652824]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14915, 1644947796008769280, [0.595603622871907, 2.844808356658476, 0.20582306749589802], [0.4326796638137208, -3.7422014970056905, 1.98813150191776]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14917, 1644947796020412416, [0.6015198084959881, 2.806280220830472, 0.22170753323435602], [0.44193577099940234, -3.6703093141006162, 1.8285915487692797]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14919, 1644947796030942464, [0.604156527626565, 2.760924586324844, 0.23949096273970802], [0.3943720082421637, -3.8352099687416454, 1.772670579502734]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14920, 1644947796036743936, [0.6067666250246561, 2.74323105600079, 0.24714090203105302], [0.41431108282369705, -3.7124774198953716, 1.6767614589171465]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
((14922, 1644947796047495424, [0.610841830277812, 2.6982910303546648, 0.26282179138519], [0.39147669101697874, -3.787066015135651, 1.5802547378235319]), (22000000, [-3.795860840240716e-08, 7.192639502984506e-05, -0.0001313280205745663, -1.033395926058128e-09], [-2.3603204682399935e-06, 0.009542778388431719, -0.016825998644482316, -1.6222348703534865e-07]))
