((42431, 1644858254558005760, [0.57098924047006, 3.066870565714361, 0.08523935405392802], [0.3345056924586616, -3.525446644352158, 2.029121579742704]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42432, 1644858254562846464, [0.574322937739002, 3.046004643671232, 0.09950923177602], [0.6886802557937747, -4.31051393415691, 2.9478930589624945]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42434, 1644858254573926912, [0.5783308404312619, 3.005386558157777, 0.12392191172106604], [0.4121808358401286, -3.445441766015073, 2.7668556405445917]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42436, 1644858254585548288, [0.5843216779245, 2.965272293379091, 0.14448970333052102], [0.6932585195360059, -3.1527769415056266, 1.7399695596837863]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42438, 1644858254596841728, [0.5875139976854851, 2.9197961954721237, 0.16795915214790602], [0.14340216212261633, -3.8288073202705335, 1.9252805389467804]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42440, 1644858254607462400, [0.5939520302257311, 2.882328871810655, 0.187706810370656], [0.5230499269876359, -3.2552213406018, 1.8815045985780074]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42442, 1644858254619040512, [0.59742853577279, 2.836410713878857, 0.20829751819809603], [0.22887834895422698, -4.184146019576291, 2.005866840217218]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42443, 1644858254624864000, [0.600815092359086, 2.817419694436576, 0.21691893890691202], [0.5815340542121924, -3.2611073367509085, 1.48045650799246]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42445, 1644858254634971648, [0.603312677994289, 2.7783282227234287, 0.231716266629267], [0.21927198370338405, -3.8084060900856276, 1.5915330934723306]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42447, 1644858254646827776, [0.608733812646967, 2.736882728733797, 0.24860185424655], [0.47194165203671706, -3.3926010243325226, 1.2247722241522465]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42449, 1644858254657442304, [0.611997792860632, 2.697140207776469, 0.261737637119841], [0.25135649111525626, -2.9382183337131016, 1.064271254842422]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42451, 1644858254669096448, [0.6167052158563691, 2.6526108531537007, 0.276006567569415], [0.23891315204130076, -4.581762835802947, 1.3891958826346766]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42452, 1644858254673867520, [0.618366431058453, 2.632987345387687, 0.280530174036281], [0.34818489473308184, -4.113018576540838, 0.9481320899927738]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42454, 1644858254685569024, [0.622099112865809, 2.595460976723994, 0.292513846020711], [0.22587284360997126, -3.5036398102316664, 1.0751585985385286]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42456, 1644858254696153856, [0.6271350276947331, 2.551761979205236, 0.30197090209634503], [0.638991300265147, -4.528272881187526, 0.8263979768513023]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42458, 1644858254707266560, [0.629918467188308, 2.5182824259506438, 0.30982494782127], [0.3239046140400735, -2.8757136851370433, 0.47815464272285607]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42460, 1644858254718547200, [0.633327443978733, 2.477026514041051, 0.31788907884933304], [0.6333938706513798, -3.7035466469854637, 0.8634645695577857]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42461, 1644858254724709120, [0.63586020277135, 2.453583146100923, 0.320507163381509], [0.41103402715664134, -3.8045557131751178, 0.4248812922231926]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42463, 1644858254734995200, [0.639098528159582, 2.41834405374783, 0.325484988570377], [0.5006584275795277, -3.3601596080308704, 0.22317002525442603]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42465, 1644858254746221568, [0.64217267619414, 2.373256332333147, 0.330862181876247], [0.29863473255712886, -3.8663174637856024, 0.49614865391533947]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42467, 1644858254757440768, [0.643993564395708, 2.334984103204612, 0.33303919271063803], [0.05024710219866594, -3.3129062233456406, -0.044626852177084037]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42469, 1644858254768410112, [0.647555484643827, 2.298884953906943, 0.335445888712444], [0.18553019798655393, -3.4526927454324996, 0.4903121156064723]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((42470, 1644858254774748160, [0.649370743001966, 2.27766536616508, 0.33629190160550604], [0.2864065337054886, -3.34796892384896, 0.13348161658952729]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
