((282673, 1644831582103353344, [0.674918521807695, 3.095839161804003, 0.184332794353755], [1.6677756128946533, -3.3206295418900975, 1.705107435188361]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282675, 1644831582114275584, [0.696775273920934, 3.0589542686040256, 0.204863465063501], [2.411836439979083, -3.3444210286977007, 1.8134442162073405]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282677, 1644831582125451264, [0.7161092878301467, 3.023585287478341, 0.22296397055748401], [2.158417896999546, -3.905110218530056, 1.9058004357868101]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282678, 1644831582131097600, [0.7268725914251, 3.0041835958326617, 0.23179411379872603], [1.9062456777197203, -3.436156056897637, 1.563871374505876]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282680, 1644831582142163712, [0.7465609013632577, 2.9695431937498378, 0.247851117527524], [1.692458039843742, -3.0296909939809513, 1.2574642222208856]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282682, 1644831582153307648, [0.7687039474629552, 2.9289209905485434, 0.264589206488604], [1.7963258094392223, -3.5466425229157625, 1.5936407623282902]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282684, 1644831582164278272, [0.7867117066685033, 2.8964901154669853, 0.278265895772853], [1.8542752255683148, -3.4441702346114482, 1.3456397550561217]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282686, 1644831582175643904, [0.8068814992187573, 2.860895508068901, 0.291289942212949], [1.4360068901918852, -2.9982019665892414, 0.9456065380337332]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282687, 1644831582180925440, [0.8166993754869755, 2.843425824809465, 0.294432226893725], [1.858905490413806, -3.307689895408433, 0.5949565961068874]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282689, 1644831582192938752, [0.8362419986180113, 2.806435149658462, 0.30707513803406705], [1.3588892627002724, -2.929490076227805, 0.9982635050895947]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282691, 1644831582203165440, [0.8557104824176993, 2.7718809420553576, 0.31476185409717805], [1.8648043591356323, -3.2206244133118846, 0.7002438852899913]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282693, 1644831582214259200, [0.8758661783333893, 2.733118959340386, 0.3245257397318], [1.868006397077014, -4.087135655636321, 0.8602716307239996]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282695, 1644831582225580544, [0.8949048996370653, 2.701942499919104, 0.330044853188619], [1.67199365425065, -2.843241731644276, 0.3956422465952699]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282696, 1644831582231223808, [0.905270753658472, 2.6771367383554034, 0.33646715478107103], [1.8368543490800113, -4.3956408141991465, 1.1380473414768564]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282698, 1644831582242221568, [0.9238088835369423, 2.647565258045149, 0.338651700300612], [1.8543163797582907, -3.011582884075564, 0.3571751918134035]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282700, 1644831582253225728, [0.9431536321338477, 2.6098075129030014, 0.34298118038378], [1.9968504723303904, -3.0846662301553684, -0.16988891158264965]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282702, 1644831582264446720, [0.9612295037621764, 2.5735853403032563, 0.348385296188111], [1.6741814504540635, -4.032542628846514, 0.851710111083575]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
((282704, 1644831582275469568, [0.9806688205565023, 2.5387739974689767, 0.347915187281756], [2.1538158854834366, -4.062670995075165, 0.35419761945067024]), (37065999999, [0.17721463513250846, -0.0503231040514899, -1.493425159360509, -7.575150738905854e-05], [-4.923160375188896, -0.01969291600476918, -0.008649085817421614, 0.00043485877011544807]))
