((49675, 1644858916158367744, [0.574274543469212, 3.063978261794136, 0.09244722277802803], [0.6411120170367621, -2.934286656279751, 2.2666878518954316]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49677, 1644858916170049536, [0.576615502704679, 3.020792083419404, 0.117745000116325], [0.032134307155779626, -3.446140525495462, 2.231862196763212]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49679, 1644858916181297920, [0.583346102048528, 2.9750855450050677, 0.144053414384414], [0.4557699402380059, -4.0102439009774775, 2.4293905620382197]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49680, 1644858916186274816, [0.584992208155353, 2.957495702079663, 0.15278098664231904], [0.3307495488804727, -3.534299877956996, 1.753617567637549]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49682, 1644858916197412608, [0.589367071893258, 2.9148909855657887, 0.17579566275846703], [0.37166071927701033, -4.583865206097448, 2.2859020440478175]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49684, 1644858916208455424, [0.595504773139808, 2.875189761550744, 0.196514895089772], [0.5700301499945961, -3.3793243734670155, 1.8782898452452945]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49686, 1644858916219475200, [0.599381781209888, 2.830992865713065, 0.21588309348418103], [0.6378087120009048, -4.396035874713888, 1.83040838855123]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49688, 1644858916230509824, [0.6041753787059181, 2.7936570890281747, 0.23302183197321902], [0.6184336657700119, -3.9016782190359294, 1.714119130768357]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49689, 1644858916236123648, [0.60622730671532, 2.77004647848227, 0.24257916480180702], [0.36551341997930537, -4.205798141499383, 1.7024639227357332]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49691, 1644858916247410944, [0.609796054994088, 2.7319919741089738, 0.258104602779317], [0.31157455846902665, -3.4349901947814434, 1.4776760545069796]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49693, 1644858916258470400, [0.613686580266305, 2.6897034952316408, 0.273288163052956], [0.3464626069989169, -4.2966754112368, 1.5215365307835294]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49695, 1644858916269564416, [0.6167644410227721, 2.650180705929384, 0.286851328658042], [0.17215423327470372, -3.357242334876554, 1.0054466952820684]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49697, 1644858916280785152, [0.622377434868611, 2.608968811225391, 0.299525160212435], [0.5823757785081168, -3.634981300005769, 0.9511940614482708]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49698, 1644858916286123776, [0.624344239205042, 2.5904131593910718, 0.30373862861605805], [0.36841035001360617, -3.475736788041088, 0.7892423972212731]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49700, 1644858916297450752, [0.626865030754808, 2.553049907567791, 0.31569294253691504], [0.3096319261798678, -2.6777364627270606, 0.9725423190519201]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49702, 1644858916308305664, [0.631897544432915, 2.509672351673164, 0.324290849917436], [0.4611804996400083, -4.803910812044976, 1.1445319191974863]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49704, 1644858916319625472, [0.634375859390668, 2.4730911830848568, 0.331288399779867], [0.2844579266610728, -3.53834603260975, 0.3784878038131499]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49706, 1644858916330648320, [0.63936880747649, 2.427268667666517, 0.340333415985401], [0.28873301825634723, -4.047681375944691, 0.6921430257311908]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49708, 1644858916341911040, [0.642917180021998, 2.39416652339992, 0.344265513375835], [0.3751743421787543, -3.0277612821826003, 0.2334529018968464]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49709, 1644858916347497472, [0.644312061109463, 2.3708821086433547, 0.34689186842990605], [0.24969087379296734, -4.168029747174117, 0.47013103427573266]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49711, 1644858916358414848, [0.647862336536421, 2.332668280244323, 0.35037414479503504], [0.2010655626777026, -2.8687411928607505, -0.00039126961617353133]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49713, 1644858916369403904, [0.651394251450398, 2.296411789368316, 0.35127333688399903], [0.4835585889456692, -2.8124472804252125, 0.04831643923439863]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49714, 1644858916375037184, [0.652048763696486, 2.2736858707328027, 0.3549444529578079], [0.11618670580692506, -4.0342249338774785, 0.6516835793372383]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49716, 1644858916386337792, [0.656569838652016, 2.2356584822530468, 0.3535639243980464], [0.39221479498461315, -2.87773001189794, -0.16812696398180707]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49718, 1644858916397973504, [0.659794220516925, 2.197059687955276, 0.351629258444497], [0.3635379983816563, -3.2955535330574826, -0.19240198458188992]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49720, 1644858916408588288, [0.662139316833447, 2.15612988014903, 0.350781871403457], [0.2674556116479383, -3.1551253655783995, -0.31148160879606157]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49722, 1644858916419492096, [0.66559029329646, 2.11769690126395, 0.34706484281202], [0.3115042957170819, -3.6410166376242423, -0.45989985423025886]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49724, 1644858916430796032, [0.668532019494682, 2.08161123719953, 0.34302191660007203], [0.31984918437449245, -3.129615411799107, -0.5370731498698874]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49725, 1644858916436202496, [0.670093882028559, 2.06167742084142, 0.34106764193364303], [0.28888799294271134, -3.687033957520105, -0.36147002300006087]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49727, 1644858916447368192, [0.672309982791023, 2.02211875478754, 0.334499274773825], [0.3531364170227424, -3.745911815409581, -0.9352541936185184]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49729, 1644858916458373120, [0.674857324753121, 1.98201452404764, 0.328720938598969], [0.19869792117553858, -3.4868872786570946, -0.7113051404682834]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49731, 1644858916469572352, [0.67846090144936, 1.94482301252491, 0.319178498623761], [0.3987242816957485, -3.1495154483290606, -0.909242804891298]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49733, 1644858916480658432, [0.680459935031934, 1.90741535547585, 0.308887880150268], [0.17422281447983998, -3.744383475664562, -0.967219408384296]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49734, 1644858916486355456, [0.681931280385245, 1.8868848919700698, 0.304903745516533], [0.2582656055707241, -3.603717222497244, -0.699336115441156]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49736, 1644858916497478912, [0.685521822412545, 1.8504326719255, 0.293459792311278], [0.4192968214468359, -3.345047016716084, -0.972028909430989]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
((49737, 1644858916502864384, [0.687473882352283, 1.83010112821032, 0.28657214839230305], [0.3624677539383763, -3.7752575289928325, -1.2789304111088033]), (52944000000, [0.14420914564248685, -0.9277134762266334, -0.046451937503063756, -0.006902728991013782], [0.6153703486297568, 1.1851998989052563, 0.2098969598279081, 0.11426084317680432]))
